nose,neck,right_shoulder,right_elbow,right_wrist,left_shoulder,left_elbow,left_wrist,mid_hip,right_hip,right_knee,right_ankle,left_hip,left_knee,left_ankle,right_eye,left_eye,right_ear,left_ear,left_big_toe,left_small_toe,left_heel,right_big_toe,right_small_toe,right_heel
"(2090.68, 1219.24)","(2108.58, 1266.47)","(2096.76, 1266.53)","(2090.78, 1331.01)","(2055.6, 1295.9)","(2131.98, 1260.61)","(2185.13, 1313.63)","(2143.52, 1349.01)","(2131.76, 1390.34)","(2131.92, 1390.33)","(2185.04, 1490.27)","(2273.14, 1590.28)","(2126.03, 1390.27)","(2043.72, 1478.39)","(2084.73, 1578.71)","(2090.96, 1213.47)","(2096.57, 1207.59)","(nan, nan)","(2126.16, 1230.98)","(2043.34, 1619.86)","(2049.76, 1619.97)","(2096.44, 1584.47)","(2273.33, 1631.48)","(2284.82, 1625.61)","(2279.42, 1613.68)"
"(2067.25, 1213.58)","(2102.41, 1272.22)","(2090.86, 1272.21)","(2073.04, 1301.67)","(2043.66, 1290.12)","(2114.4, 1266.44)","(2178.96, 1319.44)","(2114.25, 1343.14)","(2096.91, 1390.41)","(2102.66, 1390.39)","(2173.13, 1502.02)","(2255.59, 1572.77)","(2096.76, 1390.39)","(2026.04, 1478.34)","(2043.47, 1590.2)","(nan, nan)","(2084.78, 1207.51)","(nan, nan)","(2102.46, 1225.23)","(2002.29, 1619.45)","(2008.53, 1619.81)","(2049.46, 1607.86)","(2279.4, 1619.75)","(2284.83, 1619.53)","(2273.32, 1578.31)"
"(2049.58, 1213.46)","(2090.49, 1272.22)","(2067.2, 1278.06)","(2055.54, 1331.27)","(2043.48, 1336.87)","(2096.51, 1266.46)","(2161.33, 1319.42)","(2096.72, 1343.14)","(2090.73, 1395.96)","(2096.4, 1395.9)","(2137.99, 1490.22)","(2232.25, 1543.18)","(2084.96, 1395.87)","(2002.55, 1478.61)","(2002.62, 1590.39)","(2049.78, 1207.58)","(2055.58, 1207.44)","(nan, nan)","(2090.76, 1225.3)","(1961.37, 1613.7)","(1984.66, 1619.63)","(2014.27, 1613.62)","(2261.46, 1584.4)","(2255.59, 1578.6)","(2243.87, 1543.11)"
"(2043.38, 1219.3)","(2061.35, 1272.27)","(2049.39, 1272.31)","(2043.35, 1331)","(2008.33, 1301.72)","(2090.42, 1266.34)","(2137.55, 1325.31)","(2084.96, 1342.9)","(2055.65, 1396.17)","(2055.42, 1396.12)","(2120.24, 1490.36)","(2220.33, 1537.46)","(2067.32, 1401.85)","(1996.6, 1484.13)","(1990.42, 1596.19)","(2043.75, 1213.36)","(2043.91, 1207.65)","(nan, nan)","(2073, 1225.23)","(1949.31, 1619.4)","(1955.56, 1619.85)","(1996.3, 1613.79)","(2238.23, 1578.42)","(2237.79, 1572.76)","(2232.24, 1531.65)"
"(2014.12, 1219.4)","(2049.66, 1266.54)","(2043.58, 1266.42)","(2043.76, 1331.04)","(2020.03, 1337.21)","(2055.62, 1266.49)","(2114.2, 1331.29)","(2055.36, 1337.35)","(2049.59, 1396.1)","(2055.4, 1395.98)","(2096.46, 1496.01)","(2196.64, 1531.27)","(2049.39, 1396.13)","(1990.48, 1484.56)","(1955.68, 1607.86)","(nan, nan)","(2026.06, 1207.71)","(nan, nan)","(2049.61, 1225.19)","(1919.99, 1613.85)","(1937.7, 1619.79)","(1967.15, 1619.48)","(2220.31, 1572.41)","(2220.22, 1566.59)","(2220.31, 1525.46)"
"(2002.2, 1207.8)","(2037.83, 1272.24)","(2014.24, 1266.49)","(2037.66, 1331.3)","(1996.62, 1331.17)","(2043.87, 1272.41)","(2090.98, 1336.97)","(2031.86, 1342.96)","(2037.64, 1396.13)","(2037.6, 1396.03)","(2067.23, 1513.67)","(2178.9, 1513.81)","(2037.68, 1396.2)","(1967.17, 1490.11)","(1949.7, 1613.72)","(2002.65, 1207.46)","(2002.78, 1202)","(nan, nan)","(2043.34, 1230.94)","(1908.48, 1619.7)","(1925.98, 1625.55)","(1955.43, 1619.81)","(2190.88, 1554.85)","(2185.1, 1537.48)","(2190.76, 1490.31)"
"(1978.92, 1225.23)","(2008.44, 1283.84)","(2002.26, 1278.12)","(2014.31, 1337.11)","(1978.84, 1342.81)","(2020.11, 1283.91)","(2067.26, 1337.03)","(2002.67, 1342.85)","(2014.16, 1407.83)","(2008.47, 1407.71)","(2049.39, 1513.66)","(2143.97, 1513.74)","(2020.03, 1413.64)","(1955.5, 1496.19)","(1949.12, 1619.38)","(nan, nan)","(1996.21, 1213.45)","(nan, nan)","(2014.13, 1236.93)","(1908.23, 1625.33)","(1920.13, 1625.75)","(1949.44, 1625.36)","(2167.39, 1543.17)","(2155.59, 1537.33)","(2167.2, 1490.38)"
"(1961.22, 1231.02)","(2002.66, 1278.14)","(2002.38, 1278.17)","(2008.45, 1337.2)","(1955.53, 1337.03)","(2002.58, 1278.1)","(2043.83, 1342.83)","(1984.85, 1342.96)","(2002.4, 1407.71)","(2002.66, 1401.97)","(2014.25, 1525.3)","(2120.09, 1519.42)","(2002.23, 1407.75)","(1949.55, 1502.07)","(1943.58, 1619.74)","(1961.43, 1213.54)","(1973.08, 1219.26)","(nan, nan)","(2002.47, 1236.76)","(1902.31, 1625.82)","(1908.46, 1637.39)","(1949.42, 1625.74)","(2143.64, 1537.4)","(2137.99, 1531.55)","(2132.05, 1496.09)"
"(1949.25, 1236.84)","(1979, 1284.19)","(1961.14, 1284.07)","(1984.65, 1342.9)","(1943.51, 1342.94)","(1996.27, 1289.67)","(2031.94, 1343.21)","(1961.34, 1348.84)","(1984.68, 1419.44)","(1978.82, 1413.67)","(1996.23, 1519.64)","(2037.78, 1525.34)","(1990.43, 1425.18)","(1943.47, 1513.81)","(1943.61, 1625.33)","(1949.51, 1231.05)","(1955.12, 1225.12)","(nan, nan)","(1978.87, 1237.09)","(1902.15, 1637.34)","(1908.38, 1654.89)","(1949.67, 1625.82)","(2078.99, 1531.38)","(2067.25, 1531.23)","(2055.47, 1496.19)"
"(1920.06, 1236.79)","(1955.48, 1284.12)","(1949.48, 1283.97)","(1955.14, 1342.85)","(1919.96, 1343.2)","(1961.21, 1289.77)","(1996.41, 1354.71)","(1937.57, 1360.57)","(1961.3, 1419.48)","(1955.57, 1413.6)","(1949.67, 1519.51)","(2049.59, 1484.58)","(1967.13, 1425.38)","(1920.16, 1519.62)","(1949.29, 1625.69)","(1937.68, 1230.97)","(1943.32, 1219.39)","(nan, nan)","(1955.41, 1236.93)","(1902.22, 1649.12)","(1908.48, 1660.95)","(1955.36, 1637.49)","(2078.91, 1519.65)","(2067.17, 1513.81)","(2055.52, 1484.03)"
"(1902.58, 1236.8)","(1943.6, 1284.19)","(1920.1, 1284.07)","(1931.83, 1342.96)","(1902.54, 1343.21)","(1949.7, 1289.78)","(1955.61, 1360.73)","(1908.24, 1360.74)","(1949.19, 1425.35)","(1943.36, 1419.57)","(1919.98, 1525.22)","(1943.56, 1619.42)","(1949.64, 1431)","(1908.3, 1519.54)","(1949.16, 1625.6)","(1908.39, 1225.12)","(1908.55, 1225.11)","(nan, nan)","(1943.5, 1237.06)","(1902.22, 1649.1)","(1908.42, 1660.93)","(1955.45, 1637.28)","(1902.58, 1631.61)","(1914.02, 1631.41)","(1955.06, 1619.8)"
"(1896.32, 1242.55)","(1919.97, 1289.92)","(1908.15, 1289.71)","(1902.48, 1343.2)","(1884.74, 1343.28)","(1937.64, 1290.1)","(1943.43, 1372.34)","(1890.6, 1360.66)","(1931.83, 1419.43)","(1914.27, 1413.53)","(1908.3, 1525.4)","(1949.08, 1619.75)","(1943.61, 1425.23)","(1902.42, 1525.23)","(1949.17, 1625.7)","(1902.05, 1231.19)","(1902.3, 1231.12)","(nan, nan)","(1914.29, 1242.7)","(1902.18, 1655.06)","(1908.36, 1666.54)","(1955.48, 1637.47)","(1908.01, 1649.03)","(1914.06, 1631.63)","(1955.33, 1625.6)"
"(1867, 1242.83)","(1908.03, 1290.15)","(1902.03, 1290.06)","(1902.43, 1348.76)","(1867.08, 1348.82)","(1908.45, 1295.65)","(1908.58, 1372.27)","(1867.02, 1360.56)","(1908.28, 1431.04)","(1908, 1425.41)","(1890.66, 1525.46)","(1949.09, 1619.89)","(1908.59, 1431.19)","(1896.26, 1525.46)","(1949.33, 1625.53)","(1878.72, 1242.51)","(1878.82, 1237.02)","(nan, nan)","(1908.02, 1242.92)","(1902.52, 1655.02)","(1914.09, 1666.45)","(1955.66, 1631.59)","(1902.36, 1654.92)","(1908.21, 1643.28)","(1955.6, 1625.64)"
"(1855.31, 1242.93)","(1884.7, 1296.03)","(1867.13, 1295.62)","(1866.96, 1354.79)","(1855.03, 1348.82)","(1901.99, 1301.64)","(1873.04, 1384.04)","(1849.17, 1349.05)","(1901.98, 1431.23)","(1884.66, 1431.09)","(1854.99, 1525.22)","(1925.81, 1578.57)","(1902.59, 1431.36)","(1902.02, 1525.63)","(1949.44, 1625.62)","(1861.04, 1242.49)","(1861.19, 1242.57)","(nan, nan)","(1890.58, 1248.58)","(1902.44, 1655.07)","(1914.1, 1666.5)","(1961.2, 1631.44)","(1902.2, 1625.51)","(1902.47, 1613.78)","(1949.32, 1590.17)"
"(1837.57, 1242.93)","(1866.97, 1290.25)","(1861.11, 1290)","(1860.9, 1343.24)","(1820.13, 1337.27)","(1867.25, 1295.73)","(1860.91, 1372.31)","(1814.16, 1354.66)","(1878.72, 1431.37)","(1861.47, 1431.14)","(1813.94, 1513.63)","(1908.08, 1531.42)","(1896.35, 1436.98)","(1890.4, 1531.47)","(1949.63, 1625.6)","(1854.86, 1242.47)","(1849.38, 1242.54)","(nan, nan)","(1861.42, 1243.05)","(1908.21, 1654.88)","(1925.81, 1660.93)","(1961.42, 1625.92)","(1908.25, 1578.63)","(1908.1, 1572.52)","(1937.49, 1525.51)"
"(1813.99, 1242.68)","(1855.47, 1290.04)","(1861.02, 1289.91)","(1884.59, 1342.7)","(1831.66, 1343.1)","(1855.11, 1295.6)","(1837.5, 1366.59)","(1808.31, 1348.79)","(1860.84, 1431.18)","(1855.04, 1431.01)","(1773.02, 1507.86)","(1860.96, 1525.63)","(1861.39, 1431.33)","(1878.84, 1531.33)","(1949.71, 1619.96)","(nan, nan)","(1819.94, 1236.87)","(nan, nan)","(1855.01, 1242.87)","(1908.49, 1643.25)","(1931.79, 1654.94)","(1967.06, 1625.57)","(1861.05, 1572.45)","(1855.31, 1560.67)","(1867.2, 1525.22)"
"(1802.24, 1236.95)","(1837.64, 1284.19)","(1843.32, 1283.95)","(1820.07, 1337.18)","(1784.5, 1301.81)","(1831.76, 1289.91)","(1813.8, 1354.89)","(1767.18, 1343)","(1849.37, 1425.34)","(1831.77, 1425.2)","(1766.93, 1490.19)","(1854.94, 1549.09)","(1855.39, 1425.5)","(1872.91, 1525.69)","(1949.58, 1619.46)","(1808.02, 1231)","(1808.2, 1225.27)","(nan, nan)","(1825.78, 1237.1)","(1919.93, 1637.51)","(1949.16, 1637.51)","(1961.11, 1619.57)","(1843.55, 1584.52)","(1843.31, 1578.66)","(1861.29, 1554.88)"
"(1778.72, 1236.9)","(1820.12, 1284.14)","(1849.31, 1278.18)","(1878.77, 1289.81)","(1896.49, 1236.83)","(1808.38, 1290)","(1772.92, 1354.76)","(1766.65, 1301.81)","(1814.3, 1413.71)","(1814.17, 1413.54)","(1754.91, 1484.47)","(1819.9, 1566.76)","(1819.96, 1419.53)","(1861.07, 1519.4)","(1949.1, 1602.07)","(1790.5, 1225.26)","(1796.45, 1225.25)","(nan, nan)","(1813.95, 1242.71)","(1925.82, 1631.66)","(1949.32, 1631.38)","(1955.1, 1607.93)","(1813.9, 1590.42)","(1808.33, 1584.42)","(1843.39, 1572.35)"
"(1766.83, 1236.93)","(1807.99, 1278.28)","(1808.17, 1278.16)","(1807.95, 1336.74)","(1755.15, 1290.01)","(1802.27, 1289.68)","(1767.02, 1348.83)","(1731.54, 1337.04)","(1807.81, 1413.58)","(1790.46, 1407.8)","(1719.95, 1484.38)","(1796.29, 1572.48)","(1813.78, 1419.37)","(1855.1, 1519.41)","(1943.5, 1590.37)","(1767.21, 1230.93)","(1772.79, 1225.25)","(nan, nan)","(1807.89, 1237.09)","(1914.28, 1631.6)","(1949.18, 1625.8)","(1955.09, 1596.15)","(1772.82, 1607.9)","(1772.87, 1596.04)","(1808.08, 1572.67)"
"(1755.02, 1225.32)","(1772.88, 1284.09)","(1796.36, 1278.18)","(1849.12, 1301.78)","(1814.07, 1319.36)","(1766.78, 1289.92)","(1743.46, 1343.05)","(1725.73, 1378.33)","(1772.89, 1413.7)","(1778.8, 1407.83)","(1713.65, 1484.42)","(1761, 1578.46)","(1772.83, 1419.52)","(1849.36, 1513.59)","(1920.15, 1584.28)","(1760.9, 1219.23)","(1761.12, 1213.59)","(nan, nan)","(1772.99, 1242.59)","(1914.02, 1625.74)","(1937.61, 1625.39)","(1949.19, 1584.32)","(1719.97, 1625.5)","(1725.74, 1619.64)","(1767.11, 1584.27)"
"(1720, 1231.1)","(1766.93, 1278.22)","(1784.64, 1278.12)","(1808.32, 1319.44)","(1755.05, 1330.98)","(1755.12, 1284.02)","(1720, 1343.25)","(1713.95, 1313.62)","(1766.73, 1407.77)","(1766.73, 1401.95)","(1696.21, 1484.35)","(1720.16, 1578.8)","(1766.85, 1413.65)","(1814.34, 1501.92)","(1907.99, 1572.7)","(1725.77, 1213.33)","(1731.68, 1219.22)","(nan, nan)","(1761.01, 1236.85)","(1908, 1607.91)","(1914.14, 1590.23)","(1914.1, 1572.72)","(1690.43, 1625.53)","(1690.49, 1619.64)","(1749.11, 1590.34)"
"(1714.14, 1219.39)","(1760.77, 1272.39)","(1766.97, 1272.38)","(1772.87, 1336.82)","(1713.88, 1319.48)","(1731.55, 1283.93)","(1713.85, 1342.82)","(1678.62, 1337.12)","(1755.15, 1401.91)","(1754.95, 1401.88)","(1672.72, 1484.51)","(1690.31, 1607.86)","(1760.79, 1407.62)","(1802.35, 1501.92)","(1902.47, 1566.78)","(1719.92, 1207.45)","(1720.06, 1207.67)","(nan, nan)","(1749.3, 1231.1)","(1908.01, 1602.03)","(1914.15, 1578.8)","(1914.01, 1566.5)","(1654.95, 1625.63)","(1660.73, 1619.78)","(1713.59, 1619.47)"
"(1696.17, 1231.13)","(1731.73, 1278.27)","(1760.97, 1266.53)","(1796.4, 1301.96)","(1719.84, 1331.12)","(1714.18, 1289.64)","(1678.77, 1343.2)","(1678.66, 1301.83)","(1725.77, 1413.7)","(1725.79, 1413.53)","(1666.76, 1496.01)","(1666.65, 1608.02)","(1725.73, 1419.47)","(1778.7, 1507.8)","(1890.49, 1566.45)","(nan, nan)","(1708.01, 1219.24)","(nan, nan)","(1719.97, 1236.92)","(1902.18, 1590.37)","(1908.17, 1578.42)","(1902.09, 1554.94)","(1625.87, 1625.4)","(1625.89, 1619.61)","(1672.55, 1619.58)"
"(1672.87, 1231.03)","(1719.67, 1272.42)","(1731.53, 1272.33)","(1761.08, 1307.79)","(nan, nan)","(1707.94, 1283.93)","(1672.91, 1342.71)","(1666.76, 1331.05)","(1713.88, 1419.46)","(1708.13, 1419.46)","(1660.71, 1501.88)","(1631.58, 1613.85)","(1719.54, 1419.57)","(1760.73, 1513.56)","(1861.28, 1531.71)","(nan, nan)","(1684.46, 1213.56)","(nan, nan)","(1713.78, 1236.78)","(1890.63, 1572.68)","(1902.16, 1560.85)","(1872.94, 1531.32)","(1596.15, 1625.9)","(1596.13, 1619.95)","(1654.89, 1619.95)"
"(1661.04, 1236.89)","(1707.88, 1283.89)","(1708.1, 1278.24)","(1719.75, 1331.31)","(1655.03, 1337.06)","(1690.36, 1283.92)","(1719.77, 1336.72)","(nan, nan)","(1696.32, 1413.61)","(1678.79, 1413.63)","(1631.71, 1513.62)","(1619.89, 1619.37)","(1708.12, 1419.35)","(1725.74, 1519.54)","(1843.31, 1525.34)","(nan, nan)","(1666.96, 1225.15)","(nan, nan)","(1684.56, 1236.96)","(1861.1, 1560.76)","(1861.28, 1531.72)","(1849.41, 1513.68)","(1584.52, 1625.78)","(1584.3, 1619.9)","(1625.79, 1619.97)"
"(1631.73, 1237.03)","(1678.76, 1284.06)","(1708.1, 1283.95)","(1725.63, 1336.99)","(1690.3, 1337.22)","(1666.85, 1289.63)","(1660.73, 1342.8)","(1619.4, 1348.79)","(1673.05, 1419.59)","(1678.68, 1419.47)","(1625.75, 1507.91)","(1613.79, 1619.53)","(1672.88, 1419.63)","(1713.7, 1519.67)","(1814.11, 1519.65)","(nan, nan)","(1649.24, 1225.31)","(nan, nan)","(1672.45, 1237)","(1849.45, 1549.06)","(1855.17, 1531.41)","(1819.91, 1501.97)","(1572.79, 1625.87)","(1578.36, 1625.34)","(1619.54, 1625.68)"
"(1625.41, 1242.55)","(1667.05, 1289.74)","(1684.49, 1289.84)","(1713.77, 1342.95)","(1678.54, 1337.3)","(1655.11, 1289.82)","(1631.54, 1348.82)","(1613.91, 1360.73)","(1666.74, 1431.2)","(1666.96, 1431.1)","(1619.69, 1519.61)","(1596.12, 1625.52)","(1666.53, 1431.28)","(1672.67, 1531.12)","(1802.09, 1525.31)","(nan, nan)","(1625.91, 1231.17)","(nan, nan)","(1660.96, 1242.65)","(1814.27, 1531.35)","(1814.1, 1525.54)","(1808.16, 1519.37)","(1554.89, 1637.44)","(1566.78, 1631.42)","(1607.87, 1637.52)"
"(1607.87, 1236.98)","(1649.11, 1289.89)","(1667.03, 1289.89)","(1696.32, 1343.26)","(1660.97, 1360.61)","(1625.51, 1289.99)","(1619.71, 1348.76)","(1578.46, 1378.07)","(1649.11, 1431.26)","(1666.67, 1431.18)","(1619.89, 1525.52)","(1590.35, 1625.62)","(1631.4, 1431.31)","(1619.43, 1531.22)","(1596.19, 1625.77)","(nan, nan)","(1619.43, 1230.95)","(nan, nan)","(1625.88, 1242.58)","(1560.73, 1637.43)","(1572.45, 1655.07)","(1613.8, 1643.27)","(1555.03, 1637.3)","(1566.77, 1631.61)","(1613.65, 1631.57)"
"(1578.79, 1242.75)","(1625.68, 1290.02)","(1631.68, 1290.05)","(1619.76, 1348.88)","(1578.55, 1348.84)","(1619.81, 1290.13)","(1619.46, 1354.7)","(1578.32, 1372.3)","(1625.69, 1431.32)","(1631.42, 1431.19)","(1608.03, 1525.47)","(1590.21, 1625.68)","(1625.55, 1431.45)","(1596.11, 1525.66)","(1590.32, 1625.93)","(1584.5, 1236.83)","(1590.34, 1236.86)","(nan, nan)","(1619.73, 1242.76)","(1560.77, 1643.3)","(1572.46, 1660.81)","(1613.71, 1649.17)","(1566.71, 1637.4)","(1572.65, 1637.33)","(1608.04, 1631.64)"
"(1572.57, 1242.94)","(1613.92, 1290.13)","(1625.56, 1290.14)","(1619.75, 1348.84)","(1572.35, 1348.9)","(1590.19, 1295.65)","(1607.8, 1366.52)","(1572.39, 1389.96)","(1619.79, 1431.21)","(1625.72, 1431.12)","(1584.41, 1525.62)","(1713.91, 1519.4)","(1613.83, 1431.38)","(1578.32, 1531.52)","(1590.37, 1631.51)","(nan, nan)","(1578.35, 1242.58)","(nan, nan)","(1596.12, 1243.05)","(1566.77, 1655.08)","(1572.81, 1666.65)","(1613.68, 1649.05)","(1731.54, 1531.21)","(1719.81, 1531.33)","(1719.62, 1490.32)"
"(1554.9, 1248.57)","(1584.58, 1296.08)","(1590.38, 1295.84)","(1578.48, 1348.81)","(1537.33, 1342.85)","(1584.34, 1296.23)","(1590.33, 1378.13)","(1554.98, 1396.02)","(1607.8, 1431.3)","(1613.66, 1431.24)","(1572.8, 1531.39)","(1596.1, 1625.77)","(1596.23, 1431.51)","(1572.26, 1537.36)","(1660.86, 1525.25)","(nan, nan)","(1566.67, 1242.86)","(nan, nan)","(1578.62, 1248.84)","(1702.12, 1543.12)","(1696.24, 1531.45)","(1666.64, 1501.85)","(1555.01, 1666.49)","(1572.31, 1655.12)","(1613.69, 1649.21)"
"(1531.4, 1248.71)","(1578.22, 1301.67)","(1590.22, 1296.21)","(1602.02, 1360.59)","(1554.95, 1384.19)","(1566.62, 1301.74)","(1572.67, 1372.33)","(1537.35, 1413.71)","(1584.46, 1437)","(1607.92, 1436.9)","(1560.93, 1531.4)","(1596.22, 1625.79)","(1578.51, 1437.21)","(1531.18, 1543.11)","(1631.42, 1531.17)","(nan, nan)","(1537.28, 1243.02)","(nan, nan)","(1572.25, 1248.95)","(1666.59, 1554.99)","(1666.58, 1543.18)","(1637.45, 1507.92)","(1566.74, 1666.51)","(1572.48, 1660.79)","(1613.85, 1649.15)"
"(1519.73, 1248.6)","(1554.95, 1295.99)","(1566.71, 1295.82)","(1543.21, 1348.91)","(1502.03, 1348.86)","(1543.12, 1296.18)","(1566.75, 1366.43)","(1531.29, 1419.44)","(1572.77, 1436.95)","(1578.78, 1436.92)","(1549.04, 1531.29)","(1602.02, 1631.44)","(1566.81, 1437.1)","(1496.06, 1531.53)","(1596.22, 1560.91)","(1525.33, 1237.08)","(1525.71, 1242.96)","(nan, nan)","(1548.98, 1248.95)","(1584.53, 1625.73)","(nan, nan)","(1613.77, 1555.02)","(1572.65, 1661.01)","(1578.46, 1660.71)","(1619.56, 1649.09)"
"(1496.11, 1243.1)","(1531.59, 1295.77)","(1531.55, 1295.75)","(1525.36, 1343.25)","(1484.07, 1343.06)","(1531.35, 1295.78)","(1560.89, 1348.96)","(1525.41, 1401.97)","(1566.5, 1431.41)","(1572.49, 1431.46)","(1554.94, 1531.72)","(1602.11, 1631.44)","(1549.16, 1431.49)","(1478.33, 1525.6)","(1572.73, 1560.77)","(1507.74, 1242.46)","(1513.75, 1242.7)","(nan, nan)","(1531.18, 1248.75)","(1584.27, 1619.76)","(1596.18, 1613.68)","(1584.4, 1554.86)","(1572.81, 1666.5)","(1578.73, 1660.73)","(1619.65, 1643.32)"
"(1484.21, 1248.55)","(1525.48, 1295.98)","(1525.46, 1295.87)","(1525.32, 1343.25)","(1478.34, 1348.79)","(1519.68, 1296.01)","(1554.93, 1343.31)","(1519.52, 1396.02)","(1537.44, 1431.22)","(1560.67, 1431.22)","(1543.12, 1531.43)","(1613.88, 1625.62)","(1531.63, 1431.32)","(1454.95, 1519.39)","(1531.19, 1543.22)","(nan, nan)","(1490.18, 1242.94)","(nan, nan)","(1525.2, 1248.99)","(1531.48, 1578.4)","(1525.53, 1572.5)","(1537.44, 1537.31)","(1578.43, 1660.76)","(1590.35, 1649.13)","(1625.57, 1631.63)"
"(1472.55, 1243.11)","(1507.81, 1290.22)","(1502.08, 1290.21)","(1490.22, 1348.79)","(1448.91, 1337.05)","(1496.08, 1290.26)","(1531.6, 1342.95)","(1495.98, 1390.23)","(1525.43, 1431.09)","(1531.3, 1431.14)","(1531.49, 1531.35)","(1613.57, 1625.4)","(1519.4, 1431.14)","(1431.43, 1501.9)","(1519.65, 1566.83)","(nan, nan)","(1478.48, 1242.68)","(nan, nan)","(1496, 1248.52)","(1513.67, 1613.82)","(1507.74, 1602.06)","(1531.36, 1566.58)","(1578.57, 1654.97)","(1596.16, 1643.19)","(1619.77, 1625.91)"
"(1454.76, 1243.04)","(1484.51, 1290.08)","(1484.31, 1290.09)","(1478.54, 1342.8)","(1437.4, 1313.49)","(1484.2, 1290.06)","(1525.51, 1342.68)","(1478.57, 1389.91)","(1496.05, 1419.6)","(1519.37, 1425.17)","(1525.22, 1525.42)","(1596.17, 1619.46)","(1484.49, 1425.25)","(1407.8, 1501.92)","(1484.33, 1572.81)","(1460.63, 1242.89)","(1466.57, 1242.68)","(nan, nan)","(1484.16, 1243.13)","(1478.33, 1619.6)","(1478.59, 1613.85)","(1507.78, 1572.77)","(1578.47, 1643.23)","(1590.26, 1631.59)","(1619.43, 1619.83)"
"(1437.07, 1242.92)","(1472.46, 1290.14)","(1460.85, 1290.21)","(1466.64, 1342.9)","(1431.25, 1319.38)","(1472.62, 1290.04)","(1519.57, 1337.18)","(1478.43, 1384.03)","(1478.32, 1425.17)","(1484.04, 1425.21)","(1519.49, 1519.54)","(1584.54, 1608.02)","(1472.42, 1425.19)","(1389.98, 1490.31)","(1449.03, 1578.56)","(1437.48, 1242.76)","(1442.96, 1242.57)","(nan, nan)","(1472.45, 1243.08)","(1431.08, 1619.93)","(1437.05, 1619.87)","(1472.62, 1578.54)","(1578.57, 1637.48)","(1584.54, 1631.5)","(1613.64, 1619.46)"
"(1425.37, 1242.96)","(1449.13, 1290.15)","(1443.17, 1290.25)","(1437.15, 1343.06)","(1390.35, 1313.62)","(1454.79, 1289.91)","(1496.17, 1337.14)","(1454.79, 1378.13)","(1448.99, 1419.52)","(1460.74, 1425.2)","(1513.74, 1519.46)","(1584.4, 1607.9)","(1443.08, 1419.55)","(1378.23, 1490.26)","(1419.59, 1590.43)","(nan, nan)","(1431.2, 1237.1)","(nan, nan)","(1443.19, 1242.99)","(1383.95, 1625.86)","(1390.34, 1631.44)","(1431.35, 1602.14)","(1572.77, 1643.21)","(1578.68, 1631.54)","(1607.94, 1613.92)"
"(1396, 1242.92)","(1437.22, 1289.78)","(1436.95, 1289.79)","(1431.18, 1337.14)","(1389.85, 1301.75)","(1437.14, 1289.86)","(1484.21, 1337.06)","(1437.21, 1372.34)","(1437.35, 1419.37)","(1448.88, 1419.42)","(1496.01, 1513.71)","(1578.28, 1578.62)","(1431.56, 1413.72)","(1349, 1490.1)","(1384.3, 1602.09)","(nan, nan)","(1402.01, 1242.55)","(nan, nan)","(1431.39, 1242.88)","(1348.94, 1625.53)","(1372.28, 1625.65)","(1390.2, 1613.92)","(1578.72, 1631.39)","(1578.73, 1625.53)","(1590.2, 1578.68)"
"(1384.21, 1242.64)","(1413.66, 1290.02)","(1401.94, 1290.04)","(1395.9, 1337.3)","(1366.53, 1301.86)","(1419.46, 1289.9)","(1472.45, 1336.99)","(1425.49, 1372.39)","(1425.31, 1413.7)","(1431.07, 1419.38)","(1472.51, 1502.05)","(1566.67, 1572.48)","(1413.62, 1413.68)","(1342.89, 1490.41)","(1348.87, 1613.89)","(nan, nan)","(1389.99, 1236.86)","(nan, nan)","(1413.56, 1242.93)","(1325.2, 1625.49)","(1336.99, 1625.79)","(1366.42, 1619.81)","(1578.32, 1607.84)","(1578.41, 1590.34)","(1578.3, 1572.39)"
"(1372.33, 1242.69)","(1395.91, 1289.97)","(1390.16, 1290.04)","(1384, 1337.26)","(1343.25, 1319.51)","(1395.87, 1289.89)","(1443.02, 1336.87)","(1419.59, 1360.72)","(1390.44, 1413.72)","(1401.78, 1413.71)","(1448.85, 1513.71)","(1549.05, 1566.52)","(1390.18, 1419.38)","(1336.82, 1501.97)","(1330.99, 1619.4)","(nan, nan)","(1378.38, 1236.93)","(nan, nan)","(1390.37, 1242.92)","(1289.79, 1625.34)","(1295.91, 1625.79)","(1336.93, 1625.32)","(1566.66, 1590.21)","(1572.53, 1578.67)","(1572.44, 1566.52)"
"(1343.09, 1242.97)","(1384.04, 1289.83)","(1378.16, 1289.88)","(1366.55, 1342.78)","(1337.02, 1331.07)","(1384.3, 1289.88)","(1431.1, 1342.82)","(1384.25, 1360.58)","(1384.18, 1419.49)","(1384.42, 1419.37)","(1430.99, 1519.41)","(1531.32, 1543.26)","(1383.9, 1419.49)","(1319.34, 1519.6)","(1295.97, 1619.93)","(1343.23, 1242.81)","(1348.99, 1242.61)","(nan, nan)","(1383.95, 1243.04)","(1254.6, 1625.64)","(1272.28, 1631.5)","(1301.99, 1625.76)","(1543.29, 1584.37)","(1560.88, 1578.49)","(1549.18, 1543.08)"
