Left_ankle_Y_Coordinate,Right_ankle_Y_Coordinate
94.08000000000015,211.96500000000015
94.47500000000014,217.6099999999999
117.64999999999986,208.92499999999995
110.30250000000001,206.30999999999995
102.95499999999993,194.33500000000026
116.2974999999999,188.77999999999997
129.63999999999987,191.68000000000006
146.81500000000028,173.91999999999985
153.32999999999993,159.33500000000026
162.20000000000005,153.00499999999988
185.51999999999998,150.20499999999993
194.19500000000016,135.57999999999993
194.17499999999973,112.04000000000019
197.32500000000005,106.0
200.19000000000005,97.26999999999998
194.35000000000014,88.17999999999984
194.38999999999987,93.96499999999992
191.79999999999995,94.35500000000002
194.67999999999984,191.34500000000003
200.3449999999998,188.41000000000008
200.10500000000002,191.60500000000002
197.40499999999997,94.31999999999994
194.30999999999995,102.92000000000007
197.10500000000002,188.2900000000002
194.1099999999999,141.375
185.3900000000001,144.18000000000006
106.09000000000015,156.02999999999997
188.635,159.30500000000006
191.1400000000001,185.43000000000006
179.56999999999994,197.17499999999995
165.115,214.46500000000015
167.8800000000001,194.35500000000002
161.8449999999998,208.91499999999996
161.94500000000016,200.5
117.94499999999994,
114.90499999999997,
88.34999999999991,
211.76999999999998,
203.30000000000018,
200.5250000000001,
194.46000000000004,
