nose,neck,right_shoulder,right_elbow,right_wrist,left_shoulder,left_elbow,left_wrist,mid_hip,right_hip,right_knee,right_ankle,left_hip,left_knee,left_ankle,right_eye,left_eye,right_ear,left_ear,left_big_toe,left_small_toe,left_heel,right_big_toe,right_small_toe,right_heel
[1643.29  1298.925],[1675.715 1351.89 ],[1699.22 1351.83],[1728.705 1410.695],"(nan, nan)",[1655.015 1354.75 ],[1634.595 1422.535],"(nan, nan)",[1669.555 1484.28 ],[1669.675 1484.185],"(nan, nan)","(nan, nan)",[1666.76  1484.345],"(nan, nan)","(nan, nan)",[1646.23  1290.075],[1654.95  1295.935],"(689.512, 1148.47)",[1672.57 1307.68],"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(1625.85, 1301.64)","(1666.94, 1354.73)","(1684.55, 1354.76)","(1714.12, 1407.67)","(1684.4, 1425.49)","(1643.17, 1354.7)","(1625.94, 1419.61)","(1608, 1431.14)","(1666.45, 1484.41)","(1666.56, 1484.31)","(1607.81, 1578.65)","(1578.37, 1678.76)","(1660.89, 1484.48)","(1684.46, 1584.53)","(1796.45, 1613.58)","(1631.52, 1290)","(1643.15, 1295.95)","(nan, nan)","(1666.65, 1307.73)","(1814.14, 1643.22)","(1819.8, 1625.63)","(1807.98, 1590.33)","(1537.23, 1707.81)","(1543.17, 1690.31)","(1584.32, 1707.9)"
"(1619.62, 1301.8)","(1666.49, 1354.8)","(1678.48, 1354.89)","(1707.99, 1425.18)","(1672.8, 1425.17)","(1625.83, 1349.08)","(1625.55, 1425.41)","(1602.04, 1437.2)","(1643.28, 1490.28)","(1660.79, 1490.2)","(1584.54, 1584.31)","(1572.74, 1684.64)","(1631.49, 1490.27)","(1666.72, 1596.16)","(1767.14, 1596.14)","(nan, nan)","(1625.42, 1296.01)","(nan, nan)","(1643.36, 1307.58)","(1807.91, 1625.46)","(1807.93, 1619.49)","(1778.74, 1584.47)","(1537.47, 1707.88)","(1554.93, 1696.27)","(1578.38, 1708.12)"
"(1596.2, 1296.23)","(1631.57, 1354.73)","(1666.7, 1354.71)","(1672.75, 1425.39)","(1655.08, 1431.39)","(1619.55, 1354.85)","(1619.37, 1431.18)","(1572.38, 1436.97)","(1637.31, 1484.23)","(1660.98, 1484.17)","(1631.56, 1584.61)","(1754.97, 1584.64)","(1625.5, 1484.29)","(1578.69, 1584.46)","(1572.55, 1696.33)","(nan, nan)","(1613.75, 1295.89)","(1666.91, 1307.75)","(1625.48, 1302.01)","(1531.53, 1707.98)","(1537.27, 1713.93)","(1572.88, 1713.72)","(1766.99, 1625.69)","(1766.94, 1619.91)","(1766.74, 1578.59)"
"(1578.84, 1301.7)","(1619.92, 1366.45)","(1643.34, 1366.55)","(1666.57, 1431.35)","(1625.66, 1437.1)","(1590.41, 1360.74)","(1596.29, 1431.31)","(1572.36, 1443.15)","(1625.34, 1484.47)","(1631.59, 1484.44)","(1572.74, 1584.36)","(1572.24, 1708.07)","(1613.91, 1484.6)","(1590.42, 1602.1)","(1707.9, 1596.08)","(nan, nan)","(1590.28, 1296.01)","(1649.07, 1325.21)","(1613.59, 1307.66)","(1749.18, 1619.51)","(1743.29, 1613.6)","(1708.04, 1578.67)","(1525.56, 1719.68)","(1531.65, 1714.14)","(1572.55, 1719.68)"
"(1572.87, 1301.97)","(1619.36, 1372.34)","(1625.63, 1372.45)","(1637.43, 1431.34)","(1613.62, 1437.01)","(1584.56, 1378.12)","(1590.18, 1437.22)","(1554.99, 1443.05)","(1619.33, 1490.06)","(1619.93, 1484.6)","(1572.53, 1590.21)","(1566.53, 1702.11)","(1601.93, 1490.17)","(1572.36, 1596.2)","(1572.35, 1707.83)","(nan, nan)","(1578.72, 1301.64)","(nan, nan)","(1602.12, 1319.42)","(1525.62, 1719.57)","(1531.6, 1719.94)","(1578.39, 1714.13)","(1525.48, 1713.87)","(1531.52, 1713.8)","(1572.58, 1713.81)"
"(1566.74, 1325.19)","(1584.5, 1372.51)","(1590.41, 1378.15)","(1578.37, 1431.05)","(1537.43, 1425.3)","(1578.6, 1378.1)","(1590.26, 1431.37)","(1566.5, 1449.09)","(1596.05, 1490.14)","(1607.96, 1490.09)","(1566.57, 1596.18)","(1666.76, 1578.68)","(1584.49, 1490.26)","(1548.99, 1613.58)","(1572.37, 1708.05)","(1572.36, 1313.44)","(1572.64, 1313.48)","(nan, nan)","(1584.32, 1331.11)","(1525.74, 1719.87)","(1537.39, 1725.73)","(1578.36, 1714.06)","(1696.21, 1613.85)","(1690.34, 1613.63)","(1672.56, 1572.6)"
"(1537.31, 1331.02)","(1578.41, 1378.25)","(1584.34, 1378.17)","(1566.64, 1431.25)","(1519.74, 1436.95)","(1572.4, 1384.01)","(1572.35, 1442.98)","(1531.15, 1478.2)","(1578.74, 1496)","(1596.11, 1490.36)","(1531.59, 1590.3)","(1572.56, 1708.02)","(1578.23, 1496.21)","(1525.75, 1608.04)","(1572.52, 1701.96)","(1543.31, 1307.8)","(1554.84, 1319.4)","(nan, nan)","(1572.8, 1336.74)","(1531.61, 1719.66)","(1549.03, 1714.09)","(1572.88, 1713.93)","(1525.46, 1720.07)","(1531.49, 1719.71)","(1578.41, 1714.16)"
"(1525.75, 1325.16)","(1566.77, 1378.13)","(1572.33, 1366.59)","(1537.39, 1431.2)","(1490.38, 1431.41)","(1560.87, 1383.93)","(1566.72, 1443)","(1519.59, 1472.6)","(1572.68, 1496.06)","(1578.47, 1496.06)","(1531.59, 1601.99)","(1572.75, 1713.6)","(1572.24, 1496.22)","(1490.42, 1613.66)","(1613.74, 1613.68)","(nan, nan)","(1531.55, 1307.77)","(nan, nan)","(1560.9, 1331.18)","(1637.25, 1631.52)","(1625.82, 1625.75)","(1619.56, 1584.64)","(1525.59, 1725.64)","(1531.6, 1719.7)","(1578.8, 1719.79)"
"(1519.36, 1331.04)","(1543.11, 1383.89)","(1543.13, 1378.34)","(1531.19, 1431.46)","(1484.31, 1431.01)","(1537.36, 1383.97)","(1560.83, 1437.19)","(1519.62, 1478.32)","(1560.78, 1496.17)","(1566.76, 1496.21)","(1531.19, 1601.98)","(1572.84, 1713.59)","(1549.07, 1501.97)","(1478.61, 1590.34)","(1572.51, 1613.67)","(1519.7, 1325.22)","(1525.29, 1319.4)","(nan, nan)","(1531.71, 1331.32)","(1578.52, 1660.97)","(1578.65, 1655.06)","(1578.44, 1596.07)","(1537.21, 1719.89)","(1554.9, 1714.19)","(1578.79, 1719.6)"
"(1490.17, 1331.28)","(1531.36, 1372.45)","(1531.4, 1372.52)","(1513.68, 1431.3)","(1466.67, 1413.61)","(1525.58, 1378.06)","(1543.14, 1431.15)","(1513.64, 1466.62)","(1537.38, 1496.13)","(1560.68, 1496.22)","(1531.37, 1608.02)","(1578.43, 1707.93)","(1531.47, 1496.09)","(1443.29, 1584.39)","(1531.58, 1613.74)","(1496.09, 1330.93)","(1502.02, 1325.28)","(nan, nan)","(1525.64, 1331.28)","(1548.95, 1666.91)","(1543.17, 1660.91)","(1554.96, 1602.08)","(1537.39, 1719.75)","(1555.02, 1714.08)","(1590.26, 1713.99)"
"(1484.16, 1319.45)","(1519.42, 1372.26)","(1507.8, 1372.44)","(1495.96, 1431.38)","(1478.11, 1431.1)","(1519.49, 1366.43)","(1537.38, 1425.43)","(1496.04, 1472.31)","(1525.49, 1490.41)","(1531.42, 1496.02)","(1525.76, 1613.74)","(1578.76, 1707.92)","(1519.44, 1490.42)","(1431.33, 1578.28)","(1502, 1619.74)","(1484.44, 1313.4)","(1490.1, 1307.7)","(nan, nan)","(1513.78, 1330.99)","(1525.23, 1660.95)","(1502, 1643.34)","(1525.28, 1619.66)","(1543.23, 1725.62)","(1566.62, 1719.75)","(1602.12, 1713.83)"
"(1472.52, 1307.71)","(1496.06, 1360.75)","(1490.19, 1372.32)","(1478.49, 1431.34)","(1431.57, 1395.92)","(1496.19, 1349.06)","(1531.35, 1419.63)","(1484.28, 1466.64)","(1507.91, 1490.25)","(1525.16, 1496.06)","(1525.22, 1607.76)","(1578.59, 1696.14)","(1490.41, 1490.13)","(1413.69, 1572.39)","(1484.18, 1625.64)","(1478.2, 1301.82)","(1478.42, 1301.72)","(nan, nan)","(1490.15, 1313.46)","(1484.34, 1666.72)","(1484.32, 1660.86)","(1501.96, 1625.44)","(1560.9, 1714.11)","(1572.49, 1713.85)","(1596.26, 1707.83)"
"(1443.12, 1319.33)","(1484.06, 1360.73)","(1478.25, 1372.34)","(1437.51, 1430.94)","(1425.24, 1384.36)","(1484.35, 1354.78)","(1525.39, 1413.7)","(1478.37, 1449.04)","(1484.41, 1484.31)","(1490.34, 1484.42)","(1507.86, 1590.32)","(1572.8, 1684.51)","(1484.02, 1484.25)","(1390.35, 1566.77)","(1466.62, 1631.7)","(1443.25, 1313.63)","(1460.62, 1301.99)","(nan, nan)","(1478.55, 1319.44)","(1448.89, 1672.99)","(1448.98, 1672.8)","(1478.35, 1631.6)","(1549.12, 1714.09)","(1566.77, 1713.85)","(1584.47, 1702.14)"
"(1431.56, 1301.92)","(1466.69, 1348.87)","(1449.11, 1349)","(1431.43, 1407.65)","(1396.01, 1378.39)","(1478.3, 1343.22)","(1513.77, 1401.82)","(1478.12, 1442.99)","(1478.06, 1484.06)","(1478.44, 1484.16)","(1513.68, 1584.6)","(1572.67, 1672.87)","(1466.51, 1478.65)","(1384.05, 1566.61)","(1436.95, 1660.83)","(1437.23, 1307.53)","(1437.35, 1296.09)","(nan, nan)","(1472.26, 1307.63)","(1401.95, 1678.8)","(1425.34, 1678.77)","(1442.98, 1666.56)","(1566.66, 1713.73)","(1572.72, 1707.89)","(1584.28, 1684.38)"
"(1425.48, 1307.68)","(1448.87, 1349)","(1437.15, 1354.73)","(1431.16, 1407.7)","(1395.98, 1384.18)","(1460.68, 1343.25)","(1501.95, 1390.38)","(1449.07, 1437.04)","(1442.97, 1478.53)","(1448.85, 1478.63)","(1490.29, 1578.65)","(1572.25, 1672.5)","(1437.35, 1478.48)","(1360.73, 1554.99)","(1401.99, 1660.92)","(nan, nan)","(1431.36, 1301.68)","(nan, nan)","(1448.98, 1307.69)","(1384.02, 1678.65)","(1390.36, 1678.8)","(1425.21, 1666.68)","(1554.94, 1713.95)","(1560.77, 1708.1)","(1578.51, 1672.76)"
"(1401.83, 1307.77)","(1436.94, 1348.98)","(1425.43, 1354.76)","(1390.1, 1389.96)","(1378.34, 1372.27)","(1437.39, 1343.22)","(1484.34, 1390.11)","(1437.3, 1436.93)","(1436.92, 1478.46)","(1437.27, 1478.51)","(1478.67, 1578.24)","(1560.9, 1660.73)","(1431.31, 1478.4)","(1343.32, 1560.73)","(1378.29, 1666.99)","(nan, nan)","(1419.44, 1296.24)","(nan, nan)","(1437.1, 1307.8)","(1336.98, 1690.34)","(1343.19, 1702.08)","(1384.41, 1672.87)","(1560.89, 1707.81)","(1572.3, 1690.42)","(1572.72, 1661.02)"
"(1390.02, 1301.82)","(1413.66, 1348.74)","(1396, 1348.95)","(1384.13, 1395.92)","(1354.83, 1372.51)","(1425.42, 1343.22)","(1478.2, 1390.02)","(1431.4, 1430.98)","(1425.41, 1478.17)","(1431, 1478.21)","(1466.6, 1572.62)","(1543.24, 1631.73)","(1419.56, 1478.12)","(1337.27, 1554.95)","(1342.76, 1672.63)","(1390.21, 1296.17)","(1395.94, 1296.01)","(nan, nan)","(1425.42, 1307.67)","(1296.09, 1690.31)","(1319.37, 1702.01)","(1348.94, 1678.71)","(1554.96, 1690.34)","(1560.84, 1678.72)","(1572.4, 1637.42)"
"(1384.02, 1296.14)","(1396.14, 1348.95)","(1384.45, 1354.68)","(1378.1, 1401.81)","(1348.87, 1372.49)","(1413.67, 1343.23)","(1466.54, 1395.9)","(1425.33, 1425.48)","(1395.85, 1478.43)","(1396.16, 1478.43)","(1443.24, 1578.42)","(1531.75, 1631.37)","(1390.3, 1478.43)","(1331.14, 1566.66)","(1319.37, 1672.54)","(nan, nan)","(1389.88, 1295.76)","(nan, nan)","(1407.83, 1307.56)","(1283.91, 1673.05)","(1290.23, 1684.57)","(1331.1, 1678.62)","(1566.61, 1678.6)","(1566.62, 1672.77)","(1560.81, 1625.73)"
"(1354.87, 1301.65)","(1384.31, 1343.29)","(1378.25, 1343.3)","(1354.8, 1390.24)","(1336.93, 1384.13)","(1390.17, 1343.18)","(1437.18, 1395.95)","(1390, 1431.14)","(1384.39, 1478.36)","(1390.01, 1478.36)","(1425.49, 1578.27)","(1525.77, 1625.75)","(1384.07, 1478.33)","(1313.55, 1566.68)","(1295.72, 1672.88)","(1360.67, 1295.88)","(1372.4, 1295.87)","(nan, nan)","(1390.03, 1307.62)","(1254.57, 1684.59)","(1266.45, 1702.04)","(1296.18, 1684.62)","(1548.96, 1666.95)","(1554.86, 1666.67)","(1543.15, 1625.72)"
"(1343.05, 1296.23)","(1372.33, 1349.07)","(1360.72, 1349.08)","(1354.71, 1407.76)","(1325.29, 1395.96)","(1366.6, 1348.94)","(1425.31, 1396.11)","(1378.08, 1436.94)","(1378.41, 1478.47)","(1384.28, 1478.51)","(1401.98, 1578.73)","(1513.68, 1619.39)","(1366.6, 1478.48)","(1296.16, 1572.43)","(1289.74, 1673.01)","(nan, nan)","(1348.9, 1295.92)","(nan, nan)","(1378.25, 1307.76)","(1248.57, 1678.57)","(1248.92, 1696.16)","(1290.1, 1696.36)","(1531.5, 1655.04)","(1531.44, 1637.5)","(1525.53, 1607.99)"
"(1336.82, 1296.03)","(1354.81, 1354.68)","(1348.77, 1354.65)","(1342.76, 1407.78)","(1296.2, 1390.29)","(1360.55, 1348.89)","(1396.2, 1407.77)","(1348.94, 1431.19)","(1348.74, 1484.11)","(1354.84, 1484.1)","(1384.29, 1578.74)","(1490.06, 1602.15)","(1343.12, 1484.1)","(1295.6, 1578.27)","(1278.19, 1678.74)","(nan, nan)","(1337.29, 1295.69)","(nan, nan)","(1354.69, 1301.97)","(1237.03, 1684.47)","(1243.01, 1702.15)","(1289.63, 1702.24)","(1519.48, 1631.7)","(1513.71, 1631.37)","(1513.73, 1590.37)"
"(1313.62, 1296.03)","(1342.88, 1349.07)","(1337.19, 1348.84)","(1337.1, 1413.58)","(1290.17, 1401.84)","(1343.01, 1354.7)","(1384.35, 1425.39)","(1336.88, 1431.33)","(1337.22, 1484.19)","(1342.97, 1484.17)","(1366.45, 1578.77)","(1472.46, 1584.5)","(1336.79, 1484.2)","(1283.89, 1578.42)","(1254.71, 1684.47)","(nan, nan)","(1331.03, 1295.75)","(nan, nan)","(1343.04, 1307.55)","(1225.28, 1690.46)","(1236.99, 1707.98)","(1266.49, 1707.82)","(1496.15, 1625.53)","(1490.23, 1619.77)","(1484.24, 1578.56)"
"(1295.72, 1301.67)","(1331.23, 1360.67)","(1325.31, 1354.87)","(1313.48, 1425.48)","(1278.19, 1419.47)","(1336.94, 1360.62)","(1360.62, 1431.24)","(1295.8, 1431.1)","(1331.03, 1484.57)","(1336.8, 1484.56)","(1342.94, 1590.42)","(1437.28, 1584.29)","(1319.53, 1484.62)","(1254.89, 1578.66)","(1254.55, 1684.47)","(nan, nan)","(1296.21, 1295.96)","(nan, nan)","(1331.09, 1313.43)","(1225.19, 1702.07)","(1236.94, 1713.63)","(1260.62, 1707.82)","(1472.47, 1613.65)","(1472.37, 1607.91)","(1460.62, 1578.33)"
"(1284.05, 1302)","(1313.54, 1366.5)","(1313.5, 1354.91)","(1295.91, 1431.04)","(1254.86, 1431)","(1313.51, 1372.33)","(1337.08, 1437)","(1283.86, 1437.07)","(1307.67, 1490.15)","(1325.3, 1490.14)","(1301.88, 1596.12)","(1407.68, 1584.4)","(1301.74, 1490.17)","(1248.78, 1590.16)","(1254.62, 1696.25)","(nan, nan)","(1289.99, 1296.2)","(nan, nan)","(1301.85, 1313.62)","(1225.3, 1708.13)","(1237.08, 1714.01)","(1272.21, 1713.58)","(1431.33, 1596.25)","(1431.28, 1596.11)","(1425.28, 1578.41)"
"(1254.78, 1325.23)","(1295.74, 1372.46)","(1290.01, 1372.34)","(1289.77, 1431.34)","(1248.54, 1431.48)","(1295.92, 1378.38)","(1301.95, 1437.27)","(1249.01, 1437.45)","(1295.76, 1496.09)","(1295.88, 1490.33)","(1284.12, 1596.09)","(1383.96, 1578.43)","(1295.69, 1501.94)","(1243.05, 1590.18)","(1249.02, 1702.04)","(nan, nan)","(1272.24, 1307.79)","(nan, nan)","(1295.76, 1325.41)","(1219.35, 1713.66)","(1237.02, 1714.16)","(1266.38, 1713.64)","(1401.83, 1601.99)","(1396, 1590.43)","(1384.24, 1572.55)"
"(1243.01, 1319.38)","(1284.15, 1378.22)","(1283.95, 1366.63)","(1266.48, 1431.45)","(1237.04, 1437.41)","(1284.13, 1383.93)","(1290.13, 1443)","(1236.91, 1442.96)","(1289.66, 1501.85)","(1289.83, 1496)","(1260.66, 1590.29)","(1348.85, 1578.43)","(1284.11, 1507.84)","(1236.98, 1596.14)","(1254.73, 1696.24)","(nan, nan)","(1248.88, 1307.56)","(nan, nan)","(1278.16, 1330.98)","(1213.59, 1713.94)","(1242.63, 1719.66)","(1278.16, 1708.11)","(1384.12, 1601.98)","(1378.28, 1596.09)","(1354.82, 1572.78)"
"(1231.15, 1325.18)","(1266.32, 1378.35)","(1272.35, 1372.48)","(1254.75, 1436.95)","(1207.71, 1437.13)","(1254.77, 1384.14)","(1249.07, 1448.86)","(1201.88, 1443.22)","(1278.16, 1496.07)","(1284.13, 1490.25)","(1242.7, 1590.28)","(1254.67, 1678.69)","(1266.39, 1507.77)","(1219.27, 1596.12)","(1254.83, 1696.26)","(nan, nan)","(1242.69, 1307.8)","(nan, nan)","(1249.1, 1331.17)","(1213.56, 1713.92)","(1237.03, 1719.68)","(1283.87, 1708.08)","(1242.88, 1702.19)","(1242.93, 1702.1)","(1284.09, 1672.78)"
"(1207.46, 1336.83)","(1248.94, 1383.91)","(1260.64, 1378.23)","(1248.59, 1437.07)","(1195.96, 1437.4)","(1242.88, 1384.33)","(1242.51, 1454.83)","(1189.95, 1449.1)","(1254.79, 1502.01)","(1278.04, 1496.07)","(1219.45, 1596.07)","(1260.73, 1666.96)","(1248.87, 1513.63)","(1207.44, 1602.06)","(1260.54, 1696.32)","(1213.55, 1331.1)","(1219.25, 1330.98)","(nan, nan)","(1243.02, 1336.93)","(1219.41, 1714.18)","(1242.71, 1719.79)","(1284.1, 1707.95)","(1242.85, 1702.13)","(1243.06, 1701.93)","(1289.82, 1660.98)"
[1201.725 1333.96 ],[1245.79 1383.98],[1254.625 1381.075],[1257.54 1434.27],[1195.885 1437.265],[1231.135 1384.345],[1222.215 1454.88 ],"(nan, nan)",[1248.855 1504.94 ],[1263.35  1498.995],[1207.705 1593.205],"(nan, nan)",[1245.68  1513.725],[1201.695 1601.995],"(nan, nan)",[1107.475 1242.93 ],[1210.53  1328.075],"(2720.73, 1072.15)",[1237.045 1336.93 ],"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(1195.99, 1331.09)","(1242.64, 1384.05)","(1248.61, 1383.92)","(1266.49, 1431.47)","(1195.81, 1437.13)","(1219.39, 1384.36)","(1201.92, 1454.93)","(1160.68, 1443.13)","(1242.92, 1507.87)","(1248.66, 1501.92)","(1195.96, 1590.34)","(1254.67, 1672.73)","(1242.49, 1513.82)","(1195.95, 1601.93)","(1266.33, 1696.36)","(nan, nan)","(1201.81, 1325.17)","(nan, nan)","(1231.07, 1336.93)","(1231.07, 1719.57)","(1242.93, 1719.72)","(1289.69, 1707.87)","(1225.09, 1708.13)","(1231.1, 1707.86)","(1284.04, 1672.68)"
"(1189.72, 1331.12)","(1225.13, 1383.87)","(1236.95, 1378.3)","(1242.79, 1431.41)","(1166.45, 1431.17)","(1207.5, 1384.03)","(1189.96, 1443.3)","(1148.81, 1431.41)","(1219.34, 1502.01)","(1225.11, 1501.85)","(1160.44, 1584.56)","(1254.69, 1619.71)","(1219.25, 1513.56)","(1201.98, 1602.07)","(1272.2, 1696.18)","(nan, nan)","(1195.66, 1319.46)","(nan, nan)","(1207.56, 1331.29)","(1236.95, 1714.05)","(1248.58, 1719.63)","(1289.84, 1702.25)","(1243.03, 1666.93)","(1248.67, 1660.73)","(1278.23, 1613.73)"
"(1166.27, 1331.04)","(1207.66, 1372.5)","(1213.44, 1372.44)","(1195.79, 1431.34)","(1148.53, 1413.74)","(1201.64, 1378.3)","(1160.37, 1437.32)","(1131.06, 1413.71)","(1201.57, 1507.81)","(1195.89, 1502.01)","(1136.75, 1578.29)","(1207.77, 1602)","(1207.45, 1513.73)","(1201.8, 1607.8)","(1272.32, 1684.63)","(nan, nan)","(1178.2, 1313.6)","(nan, nan)","(1201.59, 1331)","(1242.82, 1714.09)","(1254.54, 1719.54)","(1289.97, 1702.06)","(1225.13, 1666.77)","(nan, nan)","(1225.26, 1590.24)"
"(1148.68, 1325.3)","(1195.79, 1366.57)","(1201.76, 1360.73)","(1219.33, 1425.47)","(1148.55, 1407.72)","(1184.05, 1372.37)","(1148.69, 1437.09)","(1107.8, 1396.05)","(1195.44, 1490.39)","(1189.86, 1490.24)","(1119.17, 1572.39)","(1195.99, 1619.84)","(1195.7, 1496.2)","(1201.82, 1602.04)","(1278.07, 1684.55)","(nan, nan)","(1154.53, 1307.66)","(nan, nan)","(1189.64, 1325.27)","(1243.02, 1714.05)","(1254.71, 1714.2)","(1289.99, 1696.22)","(1195.78, 1666.78)","(1195.56, 1660.79)","(1207.7, 1619.67)"
"(1136.95, 1319.45)","(1183.83, 1366.51)","(1201.43, 1360.76)","(1231.01, 1419.59)","(1160.5, 1413.6)","(1154.52, 1372.34)","(1113.56, 1431.51)","(1101.59, 1389.96)","(1172.13, 1490.07)","(1183.99, 1484.48)","(1101.55, 1566.55)","(1160.68, 1625.5)","(1160.52, 1490.22)","(1201.38, 1590.29)","(1266.47, 1678.69)","(nan, nan)","(1148.49, 1301.92)","(nan, nan)","(1160.41, 1325.24)","(1242.67, 1713.75)","(1248.82, 1713.94)","(1289.89, 1684.49)","(1154.69, 1666.67)","(1154.53, 1660.76)","(1184, 1625.57)"
"(1113.42, 1301.92)","(1160.37, 1348.89)","(1195.81, 1348.94)","(1219.29, 1396.07)","(1178.08, 1425.42)","(1131.03, 1348.92)","(1107.28, 1425.46)","(1101.33, 1389.93)","(1154.61, 1484.04)","(1160.5, 1478.59)","(1077.94, 1554.96)","(1142.84, 1631.55)","(1154.3, 1484.1)","(1195.58, 1578.56)","(1254.69, 1672.66)","(nan, nan)","(1130.93, 1296.06)","(nan, nan)","(1148.75, 1307.68)","(1248.67, 1708.03)","(1254.7, 1707.94)","(1278.2, 1672.81)","(1113.5, 1672.88)","(1125.06, 1666.98)","(1154.39, 1637.43)"
"(1107.32, 1301.77)","(1148.58, 1348.93)","(1172.29, 1348.82)","(1201.92, 1395.88)","(1160.56, 1425.24)","(1107.63, 1354.65)","(1095.56, 1425.5)","(1083.81, 1383.86)","(1142.7, 1478.56)","(1148.54, 1478.43)","(1060.35, 1560.67)","(1107.28, 1649.17)","(1131.04, 1484.04)","(1183.89, 1578.54)","(1248.94, 1672.48)","(nan, nan)","(1107.77, 1295.99)","(nan, nan)","(1136.95, 1307.58)","(1248.48, 1707.8)","(1248.96, 1702.06)","(1266.34, 1672.62)","(1089.63, 1673.04)","(1089.85, 1672.67)","(1113.35, 1660.81)"
"(1095.65, 1301.89)","(1125.19, 1348.9)","(1154.69, 1348.93)","(1195.85, 1395.95)","(1154.47, 1413.51)","(1101.34, 1348.95)","(1060.57, 1425.3)","(1066.35, 1389.93)","(1119.2, 1478.57)","(1136.87, 1478.48)","(1054.11, 1554.99)","(1072.22, 1666.49)","(1107.67, 1478.57)","(1166.47, 1578.37)","(1243.14, 1666.54)","(nan, nan)","(1101.47, 1296.09)","(1154.61, 1307.61)","(1107.73, 1307.69)","(1242.92, 1684.54)","(1248.59, 1678.77)","(1248.95, 1666.9)","(1048.52, 1690.48)","(1054.25, 1678.7)","(1089.86, 1666.84)"
"(1072.03, 1296.1)","(1107.63, 1349.02)","(1148.69, 1349.04)","(1183.89, 1401.82)","(1125.04, 1419.52)","(1072.25, 1354.64)","(1054.34, 1431.05)","(1048.37, 1389.95)","(1101.81, 1478.59)","(1107.66, 1478.48)","(1030.94, 1560.68)","(1054.24, 1666.7)","(1101.34, 1478.64)","(1148.74, 1572.74)","(1242.83, 1649.16)","(nan, nan)","(1089.75, 1295.9)","(1148.38, 1302.02)","(1101.48, 1307.55)","(1242.61, 1672.91)","(1242.91, 1672.74)","(1248.95, 1660.74)","(1007.2, 1690.45)","(1013.19, 1678.7)","(1054.73, 1672.55)"
"(nan, nan)","(1101.46, 1349.01)","(1125.2, 1354.65)","(1166.3, 1395.97)","(1130.95, 1390.04)","(1060.39, 1349.01)","(1030.87, 1425.42)","(1025.13, 1384.31)","(1101.22, 1478.34)","(1101.69, 1478.25)","(1013.45, 1572.43)","(1013.53, 1667.06)","(1089.64, 1478.48)","(1136.74, 1578.47)","(1236.97, 1631.37)","(nan, nan)","(nan, nan)","(1119.27, 1319.43)","(1077.97, 1307.75)","(1230.99, 1672.73)","(1243.01, 1666.82)","(1248.69, 1625.64)","(966.301, 1696.18)","(977.93, 1678.6)","(1031.01, 1672.93)"
"(1048.57, 1301.65)","(1078.04, 1348.8)","(1107.55, 1343.34)","(1148.75, 1390.3)","(1101.53, 1419.52)","(1054.21, 1348.85)","(1019.11, 1419.48)","(1048.67, 1431.26)","(1072.06, 1478.38)","(1095.44, 1478.23)","(1007.43, 1572.65)","(1001.19, 1672.83)","(1060.35, 1478.39)","(1107.31, 1578.31)","(1207.45, 1619.73)","(nan, nan)","(1054.39, 1295.95)","(1107.39, 1301.92)","(1060.64, 1301.92)","(1225.13, 1660.73)","(1236.84, 1637.4)","(1225.2, 1613.81)","(954.164, 1690.32)","(960.288, 1678.64)","(1007.04, 1690.46)"
"(1025.17, 1301.98)","(1060.53, 1348.92)","(1101.37, 1349.06)","(1113.54, 1413.61)","(1077.94, 1425.41)","(1036.73, 1348.79)","(1007.53, 1419.56)","(1007.46, 1390.15)","(1054.71, 1478.55)","(1060.57, 1478.46)","(1001.25, 1578.29)","(966.431, 1673.03)","(1054.19, 1478.59)","(1095.43, 1578.66)","(1196.03, 1601.99)","(nan, nan)","(1048.37, 1296.24)","(1095.77, 1307.64)","(1054.48, 1307.62)","(1201.99, 1643.31)","(1213.52, 1625.81)","(1201.78, 1584.48)","(919.311, 1696.18)","(936.786, 1678.68)","(977.916, 1696.32)"
"(1012.99, 1301.91)","(1054.21, 1349.04)","(1072.12, 1348.96)","(1113.34, 1407.79)","(1072.11, 1419.41)","(1013.35, 1349.07)","(1001.3, 1413.72)","(995.449, 1407.77)","(1048.63, 1478.54)","(1054.69, 1478.43)","(995.41, 1578.67)","(960.252, 1673.06)","(1030.89, 1484.07)","(1066.28, 1584.64)","(1166.44, 1590.29)","(nan, nan)","(1013.34, 1301.68)","(1066.23, 1319.48)","(1031.01, 1319.37)","(1195.82, 1631.44)","(1201.49, 1619.82)","(1184.01, 1578.52)","(919.062, 1690.39)","(930.828, 1678.67)","(960.413, 1701.99)"
