nose,neck,right_shoulder,right_elbow,right_wrist,left_shoulder,left_elbow,left_wrist,mid_hip,right_hip,right_knee,right_ankle,left_hip,left_knee,left_ankle,right_eye,left_eye,right_ear,left_ear,left_big_toe,left_small_toe,left_heel,right_big_toe,right_small_toe,right_heel
"(1343.1, 1113.37)","(1384.37, 1160.62)","(1413.61, 1160.36)","(1430.95, 1207.53)","(1348.99, 1213.51)","(1349.08, 1166.48)","(1331.1, 1242.8)","(1325.17, 1201.63)","(1383.92, 1296.05)","(1384.17, 1295.89)","(1301.73, 1384)","(1331.3, 1484.21)","(1378.3, 1301.68)","(1425.49, 1390.24)","(1507.76, 1478.18)","(nan, nan)","(1349.1, 1107.56)","(nan, nan)","(1378.36, 1119.28)","(1490.35, 1501.95)","(1513.71, 1496.04)","(1519.67, 1478.22)","(1289.85, 1519.55)","(1295.76, 1507.89)","(1337.25, 1490.26)"
"(1331.15, 1113.56)","(1366.54, 1166.34)","(1390.05, 1166.26)","(1413.57, 1225.29)","(1354.69, 1219.39)","(1337.26, 1166.47)","(1301.94, 1242.57)","(1313.6, 1201.77)","(1349, 1301.68)","(1366.5, 1296.11)","(1295.69, 1389.81)","(1295.72, 1484.64)","(1343.2, 1301.77)","(1401.84, 1395.99)","(1490.4, 1460.68)","(nan, nan)","(1337.07, 1107.68)","(nan, nan)","(1348.93, 1119.34)","(1496.02, 1496.02)","(1519.52, 1484.41)","(1513.73, 1454.76)","(1248.83, 1519.48)","(1260.46, 1502.06)","(1301.9, 1507.87)"
"(1307.61, 1113.55)","(1348.85, 1166.32)","(1384.1, 1160.56)","(1401.82, 1225.26)","(1348.9, 1236.87)","(1331.12, 1172.12)","(1295.75, 1242.61)","(1296.18, 1201.54)","(1337.25, 1296.09)","(1342.82, 1295.99)","(1278.25, 1389.87)","(1260.53, 1484.62)","(1337.07, 1301.63)","(1383.92, 1395.92)","(1484.01, 1448.91)","(nan, nan)","(1325.17, 1107.65)","(nan, nan)","(1337.25, 1119.27)","(1484.31, 1484.61)","(1496.11, 1478.53)","(1490.16, 1443.15)","(1213.56, 1519.5)","(1231.14, 1502)","(1283.88, 1507.8)"
"(1290.02, 1113.56)","(1336.97, 1166.44)","(1348.86, 1172.14)","(1372.46, 1231.1)","(1301.88, 1231.16)","(1301.94, 1166.5)","(1284.04, 1237.09)","(1284.03, 1201.47)","(1325.33, 1307.55)","(1330.97, 1301.82)","(1260.54, 1396.03)","(1248.56, 1496.21)","(1319.42, 1307.71)","(1354.78, 1396.23)","(1449.01, 1437.19)","(nan, nan)","(1295.87, 1107.61)","(nan, nan)","(1325.4, 1113.58)","(1478.19, 1472.47)","(1478.57, 1454.77)","(1466.69, 1436.91)","(1207.53, 1519.63)","(1213.55, 1513.55)","(1248.98, 1519.62)"
"(1266.33, 1119.28)","(1307.58, 1172.16)","(1337.08, 1172.22)","(1354.82, 1236.88)","(1325.24, 1231.19)","(1289.89, 1166.47)","(1260.54, 1237.03)","(1248.94, 1231.16)","(1296.14, 1301.97)","(1307.75, 1301.81)","(1248.8, 1390.28)","(1236.91, 1496)","(1295.63, 1307.6)","(1331.04, 1396.09)","(1431.42, 1425.46)","(nan, nan)","(1278.26, 1107.78)","(nan, nan)","(1295.83, 1119.19)","(1449.06, 1460.71)","(1466.48, 1442.98)","(1437.25, 1413.6)","(1195.71, 1519.51)","(1201.56, 1507.91)","(1242.59, 1519.46)"
"(1243.13, 1125.17)","(1290.16, 1178.16)","(1313.49, 1178.11)","(1342.95, 1236.97)","(1296, 1237.03)","(1266.39, 1183.93)","(1248.86, 1243.02)","(1243.11, 1213.42)","(1289.8, 1325.27)","(1295.6, 1319.45)","(1242.85, 1396.17)","(1213.51, 1496.08)","(1283.9, 1331.05)","(1254.81, 1419.41)","(1395.92, 1425.31)","(nan, nan)","(1248.97, 1113.34)","(nan, nan)","(1284.03, 1125.11)","(1431.34, 1437.22)","(1431.2, 1431.41)","(1419.53, 1419.53)","(1178.05, 1525.29)","(1184, 1519.67)","(1231, 1519.62)"
"(1236.97, 1130.95)","(1284.2, 1178.16)","(1296.01, 1183.87)","(1325.2, 1242.71)","(1260.6, 1236.95)","(1254.58, 1178.09)","(1242.96, 1242.65)","(1231.13, 1219.32)","(1272.26, 1325.32)","(1289.76, 1325.35)","(1243.12, 1419.51)","(1207.71, 1507.77)","(1249.12, 1325.28)","(1225.2, 1413.55)","(1201.95, 1507.91)","(nan, nan)","(1242.81, 1113.42)","(nan, nan)","(1254.84, 1125.23)","(1166.29, 1525.61)","(1183.92, 1531.2)","(1213.56, 1525.37)","(1178.19, 1525.36)","(1189.93, 1525.23)","(1225.24, 1525.25)"
"(1207.58, 1130.97)","(1254.64, 1178.1)","(1289.69, 1178.13)","(1295.92, 1242.58)","(1254.63, 1242.99)","(1242.63, 1178.2)","(1231.1, 1242.92)","(1195.95, 1248.7)","(1254.61, 1313.51)","(1278.11, 1307.68)","(1219.38, 1401.98)","(1201.72, 1513.6)","(1243.15, 1319.32)","(1225.13, 1407.84)","(1201.82, 1519.4)","(nan, nan)","(1225.1, 1113.56)","(nan, nan)","(1243.09, 1130.94)","(1160.41, 1531.18)","(1178.08, 1531.47)","(1213.34, 1525.72)","(1166.4, 1525.72)","(1178.2, 1525.47)","(1213.35, 1525.46)"
"(1195.91, 1142.79)","(1242.85, 1189.72)","(1254.83, 1184.07)","(1289.68, 1243.01)","(1242.89, 1248.9)","(1219.43, 1189.84)","(1201.87, 1248.67)","(1189.72, 1242.86)","(1242.65, 1313.43)","(1248.55, 1307.63)","(1201.54, 1407.85)","(1201.96, 1519.52)","(1231.05, 1319.38)","(1195.89, 1425.18)","(1201.96, 1519.72)","(nan, nan)","(1201.71, 1131.06)","(nan, nan)","(1225.31, 1142.78)","(1166.36, 1531.65)","(1189.94, 1537.21)","(1213.51, 1525.71)","(1160.58, 1531.68)","(1166.4, 1531.43)","(1225.1, 1525.65)"
"(1178.17, 1148.48)","(1219.23, 1189.79)","(1225.19, 1184.09)","(1207.54, 1236.87)","(1184.04, 1236.81)","(1213.47, 1195.49)","(1201.55, 1248.72)","(1178.03, 1242.73)","(1219.45, 1319.39)","(1225.28, 1313.48)","(1189.82, 1419.49)","(1201.73, 1525.33)","(1219.35, 1325.26)","(1178.1, 1425.41)","(1201.84, 1525.24)","(1189.89, 1142.56)","(1189.85, 1142.59)","(nan, nan)","(1201.76, 1142.88)","(1160.38, 1537.21)","(1189.74, 1543.09)","(1219.38, 1525.78)","(1160.38, 1537.32)","(1166.26, 1531.58)","(1213.5, 1525.8)"
"(1154.73, 1148.57)","(1201.89, 1189.86)","(1225.14, 1189.81)","(1225.15, 1242.86)","(1166.34, 1243)","(1195.81, 1195.52)","(1195.64, 1248.77)","(1154.52, 1254.6)","(1207.57, 1319.48)","(1225.11, 1313.55)","(1172.22, 1413.62)","(1201.77, 1525.24)","(1201.76, 1330.96)","(1154.84, 1425.42)","(1254.8, 1431.1)","(nan, nan)","(1160.55, 1142.71)","(nan, nan)","(1195.54, 1148.37)","(1272.33, 1437.47)","(1278.25, 1437.33)","(1266.55, 1401.81)","(1160.39, 1537.41)","(1160.62, 1531.54)","(1213.55, 1531.21)"
"(1148.52, 1148.91)","(1189.68, 1195.49)","(1183.99, 1190)","(1172.11, 1248.53)","(1142.67, 1242.66)","(1189.87, 1195.59)","(1189.87, 1248.59)","(1148.39, 1242.94)","(1195.59, 1325.31)","(1195.72, 1325.18)","(1154.75, 1419.6)","(1201.49, 1519.64)","(1195.54, 1331.07)","(1125.09, 1425.22)","(1207.64, 1454.85)","(1148.82, 1148.54)","(1148.86, 1148.46)","(nan, nan)","(1166.36, 1148.64)","(1183.97, 1525.5)","(1195.76, 1525.31)","(1231.13, 1437.1)","(1154.84, 1543.13)","(1160.59, 1531.5)","(1207.76, 1525.57)"
"(1125.11, 1148.6)","(1166.3, 1195.61)","(1178.05, 1189.94)","(1166.22, 1242.83)","(1113.57, 1242.64)","(1154.84, 1195.78)","(1166.34, 1248.77)","(1119.37, 1248.8)","(1183.87, 1325.3)","(1195.42, 1325.2)","(1154.4, 1425.21)","(1201.71, 1513.8)","(1166.41, 1331)","(1107.34, 1401.95)","(1201.43, 1472.53)","(nan, nan)","(1136.83, 1142.75)","(nan, nan)","(1154.33, 1148.45)","(1184.01, 1525.44)","(1195.86, 1519.71)","(1207.63, 1478.36)","(1160.37, 1548.99)","(1160.63, 1531.67)","(1225.18, 1525.43)"
"(1101.79, 1148.55)","(1148.78, 1189.86)","(1148.6, 1189.7)","(1148.51, 1248.56)","(1101.78, 1242.65)","(1148.84, 1189.95)","(1166.25, 1248.49)","(1113.33, 1248.59)","(1154.54, 1331)","(1154.82, 1325.35)","(1148.49, 1425.41)","(1201.76, 1513.76)","(1154.36, 1331.08)","(1066.23, 1401.9)","(1160.57, 1449.04)","(nan, nan)","(1107.54, 1142.69)","(nan, nan)","(1136.99, 1148.34)","(1172.29, 1525.44)","(1189.81, 1519.54)","(1195.8, 1472.55)","(1160.39, 1554.8)","(1166.43, 1537.28)","(1231.06, 1525.18)"
"(1095.71, 1148.54)","(1130.99, 1189.74)","(1119.2, 1189.83)","(1107.51, 1242.92)","(1077.96, 1230.97)","(1142.63, 1184.08)","(1154.32, 1242.8)","(1101.62, 1243.07)","(1142.85, 1319.32)","(1148.6, 1313.62)","(1148.65, 1425.41)","(1201.71, 1513.76)","(1136.82, 1319.42)","(1054.45, 1390.42)","(1131.1, 1454.82)","(nan, nan)","(1101.48, 1142.64)","(nan, nan)","(1113.27, 1142.85)","(1113.57, 1496.02)","(1125.14, 1490.28)","(1148.71, 1454.84)","(1166.37, 1531.55)","(1184, 1531.25)","(1225.23, 1525.17)"
"(1072.12, 1148.38)","(1107.59, 1184.01)","(1107.26, 1184.1)","(1101.74, 1242.62)","(1060.53, 1207.53)","(1107.59, 1183.96)","(1148.58, 1242.53)","(1095.78, 1248.8)","(1119.13, 1307.59)","(1125.17, 1307.61)","(1130.92, 1402.02)","(1195.77, 1496.03)","(1113.35, 1307.59)","(1025.16, 1389.87)","(1107.28, 1466.64)","(1083.89, 1142.6)","(1083.95, 1136.94)","(nan, nan)","(1107.18, 1142.67)","(1095.74, 1501.96)","(1101.59, 1496.04)","(1119.22, 1472.4)","(1160.34, 1531.27)","(1172.26, 1525.61)","(1207.62, 1507.9)"
"(1054.51, 1136.84)","(1095.65, 1172.29)","(1078, 1178.03)","(1072.18, 1236.97)","(1048.63, 1225.11)","(1101.56, 1172.15)","(1131.04, 1231.14)","(1078.13, 1248.8)","(1101.35, 1307.65)","(1083.78, 1307.65)","(1013.07, 1384.48)","(1066.32, 1478.18)","(1107.45, 1307.6)","(1113.54, 1396.19)","(1195.64, 1484.58)","(nan, nan)","(1060.23, 1119.31)","(nan, nan)","(1077.97, 1136.74)","(1172.15, 1525.37)","(1189.92, 1525.25)","(1201.75, 1490.28)","(1048.6, 1513.68)","(1054.24, 1496.11)","(1089.84, 1478.45)"
"(1042.79, 1136.8)","(1072.05, 1172.25)","(1060.39, 1178)","(1060.56, 1219.27)","(1030.98, 1201.9)","(1083.87, 1172.13)","(1113.31, 1230.97)","(1060.46, 1236.96)","(1072.16, 1296.17)","(1060.62, 1296.17)","(1001.42, 1384.36)","(1036.7, 1484.11)","(1089.83, 1301.68)","(1113.36, 1396.05)","(1189.96, 1484.5)","(nan, nan)","(1054.16, 1119.22)","(nan, nan)","(1060.64, 1130.93)","(1166.46, 1525.29)","(1184.1, 1525.21)","(1201.57, 1490.13)","(1013.08, 1513.63)","(1019.07, 1501.9)","(1048.54, 1484.58)"
"(1013.35, 1136.86)","(1054.43, 1172.3)","(1042.74, 1178.18)","(1030.92, 1231.02)","(1007.62, 1201.67)","(1060.3, 1172.32)","(1101.82, 1225.3)","(1054.32, 1236.85)","(1060.09, 1296.14)","(1054.46, 1296.19)","(1101.87, 1390.34)","(1178.09, 1484.06)","(1060.42, 1296.1)","(971.932, 1383.88)","(1007.24, 1484.48)","(1013.49, 1142.58)","(1019.11, 1119.33)","(nan, nan)","(1054.26, 1125.24)","(966.258, 1519.63)","(972.16, 1525.34)","(1013.2, 1496.17)","(1166.42, 1519.72)","(1166.41, 1525.21)","(1195.56, 1484.41)"
"(1007.2, 1136.88)","(1042.69, 1166.45)","(1024.96, 1172.32)","(1019.06, 1225.19)","(1001.5, 1207.56)","(1054.19, 1160.68)","(1089.66, 1225.11)","(1030.91, 1236.93)","(1048.4, 1295.82)","(1048.67, 1295.83)","(1095.68, 1390.11)","(1160.61, 1478.14)","(1042.54, 1295.8)","(960.448, 1384.32)","(966.273, 1490.23)","(nan, nan)","(1007.55, 1119.28)","(nan, nan)","(1025.08, 1125.2)","(925.101, 1519.48)","(948.412, 1525.26)","(983.715, 1507.83)","(1166.36, 1502.01)","(1172.23, 1496.07)","(1184.02, 1478.45)"
"(977.954, 1131.09)","(1019.11, 1166.48)","(1013.17, 1172.2)","(1013.39, 1207.68)","(983.854, 1201.68)","(1019.35, 1166.29)","(1060.66, 1231.11)","(1013.17, 1225.28)","(1013.57, 1295.9)","(1025.01, 1295.81)","(1066.47, 1390.4)","(1154.91, 1466.68)","(1013.27, 1295.97)","(954.285, 1384.31)","(930.762, 1496.11)","(nan, nan)","(989.79, 1113.53)","(nan, nan)","(1013.09, 1125.18)","(895.484, 1513.72)","(907.238, 1525.16)","(948.371, 1519.46)","(1154.77, 1502.03)","(1160.54, 1490.37)","(1183.89, 1466.66)"
"(966.155, 1125.23)","(1012.99, 1160.67)","(1007.55, 1160.63)","(1001.33, 1213.48)","(960.299, 1201.73)","(1007.32, 1160.68)","(1054.25, 1231.01)","(1001.31, 1225.12)","(1007.24, 1295.97)","(1013.02, 1295.93)","(1054.29, 1390.22)","(1148.71, 1454.76)","(1001.27, 1295.96)","(924.92, 1389.99)","(913.198, 1496.05)","(nan, nan)","(966.506, 1113.39)","(nan, nan)","(1007.04, 1125.08)","(877.715, 1507.75)","(877.981, 1519.58)","(918.901, 1519.45)","(1154.7, 1484.54)","(1160.49, 1484.22)","(1154.88, 1460.61)"
"(954.235, 1136.78)","(989.69, 1166.42)","(972.029, 1172.21)","(966.042, 1213.43)","(942.611, 1201.84)","(1001.58, 1166.28)","(1024.95, 1242.52)","(971.979, 1219.43)","(983.898, 1295.99)","(989.618, 1295.94)","(1030.81, 1396.03)","(1130.9, 1443.06)","(983.894, 1296.05)","(918.921, 1390.05)","(889.652, 1496.19)","(nan, nan)","(960.051, 1119.16)","(nan, nan)","(972.03, 1125.11)","(854.238, 1507.79)","(865.856, 1519.62)","(901.401, 1519.54)","(1148.53, 1484.43)","(1148.6, 1484.1)","(1148.64, 1437.43)"
"(924.835, 1136.85)","(966.08, 1183.87)","(960.18, 1184.04)","(960.164, 1242.71)","(924.878, 1213.47)","(971.917, 1178.08)","(1007.43, 1242.56)","(954.335, 1230.98)","(966.17, 1301.96)","(971.925, 1301.85)","(1007.39, 1395.93)","(1101.52, 1436.99)","(965.981, 1307.54)","(912.86, 1390.27)","(872.187, 1496.21)","(nan, nan)","(930.776, 1119.17)","(nan, nan)","(960.3, 1130.9)","(836.744, 1513.61)","(854.213, 1519.68)","(883.631, 1519.51)","(1119.13, 1472.37)","(1113.32, 1460.65)","(1113.23, 1431.38)"
"(913.014, 1136.77)","(959.906, 1178.13)","(942.607, 1178.21)","(936.671, 1242.77)","(913.055, 1219.24)","(960.381, 1172.15)","(983.828, 1242.87)","(919.225, 1230.94)","(954.295, 1301.87)","(959.93, 1301.75)","(977.939, 1401.87)","(1083.82, 1425.36)","(948.468, 1301.95)","(883.717, 1401.81)","(871.653, 1507.94)","(nan, nan)","(913.407, 1113.55)","(nan, nan)","(942.646, 1125.05)","(825.13, 1519.67)","(842.473, 1525.58)","(872.133, 1525.27)","(1107.53, 1449.08)","(1101.71, 1443.11)","(1101.32, 1413.6)"
"(889.717, 1142.89)","(925.117, 1189.7)","(918.93, 1189.73)","(919.068, 1242.86)","(889.547, 1231.16)","(942.696, 1184.03)","(960.489, 1243.15)","(912.795, 1242.59)","(930.799, 1301.86)","(930.705, 1301.77)","(960.276, 1401.96)","(1054.62, 1419.49)","(936.654, 1301.94)","(872.164, 1395.89)","(866.102, 1513.69)","(901.391, 1136.87)","(907.058, 1131.1)","(nan, nan)","(919.29, 1136.99)","(824.854, 1525.4)","(836.642, 1531.23)","(871.899, 1525.33)","(1083.79, 1442.99)","(1066.32, 1437.29)","(1066.33, 1401.82)"
"(871.906, 1142.9)","(918.81, 1189.67)","(912.888, 1184.05)","(913.042, 1242.91)","(871.961, 1242.64)","(919.252, 1189.86)","(930.747, 1248.77)","(878.079, 1243.11)","(913.413, 1313.56)","(918.863, 1307.72)","(936.595, 1425.34)","(1042.55, 1419.42)","(913.364, 1319.38)","(865.918, 1396.01)","(865.771, 1519.6)","(nan, nan)","(877.759, 1136.75)","(nan, nan)","(912.929, 1136.96)","(818.868, 1531.34)","(830.662, 1537.18)","(866.247, 1525.65)","(1060.38, 1437.05)","(1060.23, 1431.4)","(1054.41, 1401.88)"
"(860.258, 1148.48)","(907.047, 1189.77)","(895.519, 1184)","(883.624, 1242.87)","(865.747, 1242.9)","(907.248, 1189.9)","(913.044, 1248.76)","(865.926, 1248.51)","(907.357, 1319.4)","(913.068, 1313.58)","(907.078, 1430.96)","(1007.54, 1413.65)","(901.406, 1325.22)","(854.252, 1407.8)","(865.901, 1525.2)","(nan, nan)","(866.042, 1142.54)","(nan, nan)","(877.987, 1142.78)","(818.907, 1531.38)","(825.018, 1537.34)","(871.875, 1525.78)","(1024.93, 1437.1)","(1013.53, 1431.43)","(1013.48, 1396.11)"
"(836.77, 1148.69)","(889.51, 1195.49)","(889.527, 1189.95)","(871.843, 1243.1)","(830.868, 1242.97)","(883.813, 1195.51)","(877.887, 1254.78)","(836.678, 1249.1)","(883.727, 1325.32)","(901.294, 1325.18)","(877.783, 1425.27)","(954.425, 1407.82)","(877.864, 1331.1)","(830.693, 1407.83)","(865.891, 1519.61)","(nan, nan)","(854.115, 1142.85)","(nan, nan)","(871.885, 1148.39)","(818.979, 1531.43)","(830.662, 1537.38)","(871.919, 1525.58)","(995.474, 1431.2)","(983.742, 1431.1)","(966.164, 1390.39)"
"(824.725, 1148.88)","(866.227, 1195.62)","(871.69, 1189.87)","(860.214, 1243.09)","(819.077, 1242.97)","(866.051, 1195.94)","(854.294, 1266.38)","(813.115, 1248.9)","(866.221, 1331.02)","(871.676, 1325.17)","(842.544, 1413.66)","(925.013, 1407.85)","(866.184, 1331.31)","(824.709, 1419.54)","(865.804, 1519.51)","(nan, nan)","(825.072, 1148.46)","(nan, nan)","(859.968, 1148.7)","(818.757, 1531.49)","(825.052, 1537.48)","(871.973, 1525.39)","(954.272, 1425.36)","(942.638, 1425.17)","(942.59, 1395.99)"
"(812.957, 1148.82)","(859.963, 1201.43)","(866.274, 1196)","(865.989, 1248.91)","(807.102, 1249.01)","(836.671, 1201.62)","(824.611, 1272.39)","(783.521, 1248.92)","(860.262, 1336.85)","(866.201, 1331.31)","(824.814, 1425.42)","(860.143, 1513.58)","(848.357, 1336.99)","(818.657, 1425.39)","(865.736, 1519.54)","(nan, nan)","(818.802, 1148.38)","(nan, nan)","(830.761, 1148.78)","(818.712, 1537.23)","(824.897, 1543.14)","(872.008, 1525.48)","(818.823, 1531.31)","(824.79, 1525.49)","(871.797, 1519.61)"
"(778.02, 1154.4)","(825.159, 1195.99)","(842.536, 1195.72)","(860.037, 1243.14)","(778.053, 1248.85)","(819.062, 1201.6)","(812.865, 1260.53)","(772.073, 1249.04)","(842.567, 1319.39)","(860.078, 1313.46)","(818.813, 1419.48)","(865.859, 1496.04)","(830.806, 1325.29)","(807.048, 1425.21)","(865.761, 1519.55)","(nan, nan)","(789.445, 1148.66)","(nan, nan)","(818.965, 1154.33)","(813.044, 1531.63)","(824.74, 1543.17)","(872.144, 1525.47)","(824.779, 1525.4)","(830.629, 1519.6)","(872.07, 1501.86)"
"(771.828, 1148.75)","(818.887, 1195.71)","(824.838, 1195.58)","(854.158, 1243.06)","(771.616, 1248.55)","(807.046, 1195.99)","(777.879, 1272.27)","(736.758, 1248.54)","(824.583, 1331.16)","(825.03, 1330.97)","(783.568, 1419.39)","(860.095, 1496.13)","(818.907, 1336.82)","(783.759, 1425.47)","(865.882, 1519.57)","(nan, nan)","(777.659, 1148.34)","(nan, nan)","(807.036, 1148.76)","(818.793, 1537.27)","(825.056, 1543.26)","(872.124, 1525.48)","(818.677, 1531.29)","(819.102, 1525.42)","(871.923, 1513.58)"
"(754.178, 1148.49)","(795.451, 1195.73)","(818.756, 1195.66)","(854.299, 1242.83)","(783.66, 1248.71)","(777.6, 1195.85)","(759.921, 1260.52)","(730.338, 1242.64)","(801.349, 1331.11)","(812.953, 1331)","(730.717, 1401.91)","(819.03, 1437.25)","(795.294, 1331.26)","(789.45, 1431.06)","(860.184, 1513.68)","(nan, nan)","(765.994, 1142.62)","(nan, nan)","(777.854, 1148.55)","(813.151, 1531.46)","(824.957, 1537.33)","(871.853, 1519.64)","(812.932, 1484.33)","(812.993, 1478.23)","(836.693, 1437.16)"
"(736.41, 1148.63)","(777.962, 1195.53)","(807.023, 1189.86)","(830.692, 1231.18)","(748.213, 1231.12)","(771.562, 1195.76)","(730.594, 1254.81)","(718.748, 1213.53)","(777.717, 1325.17)","(783.57, 1319.3)","(712.883, 1401.85)","(736.579, 1419.43)","(777.453, 1331.05)","(777.983, 1419.62)","(860.044, 1507.91)","(nan, nan)","(742.411, 1142.8)","(nan, nan)","(771.86, 1148.58)","(818.76, 1531.5)","(830.723, 1537.17)","(871.749, 1519.41)","(724.595, 1437.05)","(724.642, 1431.24)","(nan, nan)"
"(724.77, 1148.47)","(771.689, 1189.87)","(783.562, 1189.73)","(824.735, 1231.17)","(789.484, 1219.28)","(742.35, 1195.52)","(724.643, 1249.07)","(689.489, 1207.58)","(765.915, 1319.42)","(771.501, 1313.56)","(695.439, 1390.27)","(777.706, 1466.57)","(765.818, 1325.36)","(777.784, 1419.46)","(854.252, 1495.99)","(nan, nan)","(730.452, 1142.61)","(nan, nan)","(748.224, 1148.46)","(818.944, 1525.62)","(830.789, 1525.6)","(865.972, 1501.88)","(765.897, 1490.31)","(765.781, 1484.38)","(795.45, 1472.37)"
"(712.861, 1148.46)","(742.553, 1189.75)","(771.686, 1183.86)","(812.838, 1219.39)","(736.47, 1225.2)","(725.002, 1195.41)","(689.516, 1248.94)","(683.283, 1201.8)","(736.519, 1313.44)","(748.298, 1301.99)","(677.748, 1390)","(742.493, 1472.51)","(730.763, 1319.32)","(771.846, 1413.59)","(842.405, 1490.42)","(nan, nan)","(718.935, 1142.55)","(nan, nan)","(730.809, 1148.39)","(824.639, 1525.77)","(842.403, 1525.68)","(860.206, 1501.83)","(730.377, 1496.22)","(724.899, 1490.17)","(766.018, 1478.17)"
"(683.696, 1142.79)","(730.547, 1183.92)","(754.108, 1178.03)","(807.205, 1213.37)","(765.759, 1207.72)","(712.829, 1189.79)","(677.435, 1248.61)","(665.808, 1196.02)","(724.639, 1313.43)","(724.709, 1307.61)","(660.027, 1384.23)","(712.965, 1478.43)","(724.709, 1319.36)","(765.899, 1407.69)","(830.749, 1484.4)","(nan, nan)","(695.284, 1130.95)","(nan, nan)","(724.576, 1142.73)","(818.994, 1525.54)","(830.759, 1525.32)","(854.234, 1484.46)","(683.648, 1507.95)","(689.555, 1496.02)","(724.633, 1484.1)"
"(677.351, 1142.74)","(718.93, 1183.98)","(730.845, 1183.88)","(777.54, 1219.24)","(736.454, 1207.68)","(683.728, 1189.7)","(665.796, 1243.13)","(642.503, 1201.72)","(701.159, 1307.7)","(718.727, 1307.64)","(636.544, 1384.35)","(677.7, 1484.13)","(689.358, 1307.78)","(736.643, 1396.02)","(819.043, 1484.1)","(nan, nan)","(677.795, 1130.92)","(nan, nan)","(695.257, 1142.78)","(818.89, 1507.93)","(819.076, 1507.81)","(825.063, 1484.45)","(636.73, 1519.53)","(659.992, 1507.74)","(683.469, 1490.22)"
"(642.508, 1136.74)","(689.348, 1183.84)","(724.656, 1172.17)","(771.513, 1225.11)","(724.551, 1231.11)","(665.871, 1189.65)","(630.733, 1248.56)","(618.661, 1207.47)","(683.433, 1307.67)","(689.43, 1301.9)","(630.598, 1384.35)","(636.738, 1484.45)","(677.693, 1313.53)","(724.973, 1396.03)","(818.773, 1478.26)","(nan, nan)","(660.028, 1119.14)","(nan, nan)","(677.696, 1131.12)","(812.868, 1502.06)","(818.992, 1496.04)","(824.863, 1478.48)","(595.212, 1519.49)","(618.612, 1501.92)","(654.068, 1496.15)"
"(636.389, 1125.23)","(677.788, 1172.19)","(706.982, 1166.37)","(759.896, 1207.79)","(718.736, 1201.83)","(648.196, 1178.12)","(618.764, 1242.81)","(618.688, 1195.68)","(671.829, 1307.57)","(677.482, 1301.83)","(612.906, 1389.92)","(624.655, 1484.58)","(671.529, 1313.49)","(701.279, 1396.1)","(801.318, 1460.65)","(nan, nan)","(636.762, 1113.49)","(712.925, 1131.01)","(665.813, 1130.97)","(801.316, 1490.27)","(818.702, 1484.25)","(818.908, 1448.99)","(577.449, 1519.51)","(583.54, 1507.77)","(630.617, 1507.84)"
"(618.723, 1130.97)","(654.19, 1178.2)","(683.353, 1178.03)","(724.586, 1231.14)","(677.687, 1231.06)","(630.625, 1178.18)","(595.119, 1242.95)","(589.119, 1242.6)","(642.281, 1307.61)","(659.985, 1301.87)","(589.412, 1390.4)","(583.629, 1495.97)","(636.276, 1307.76)","(683.434, 1401.77)","(778.022, 1449.07)","(nan, nan)","(630.198, 1113.54)","(nan, nan)","(636.659, 1130.98)","(783.767, 1484.54)","(807.115, 1478.61)","(801.375, 1448.87)","(542.042, 1519.69)","(548.036, 1513.57)","(589.548, 1519.45)"
"(595.105, 1125.04)","(636.576, 1178.06)","(677.377, 1172.28)","(712.787, 1237)","(659.863, 1236.76)","(607.015, 1178.1)","(583.485, 1243.06)","(583.581, 1207.52)","(630.515, 1313.49)","(636.366, 1307.7)","(583.513, 1396.2)","(565.741, 1496.21)","(624.512, 1319.37)","(665.829, 1401.8)","(765.823, 1437.16)","(nan, nan)","(606.898, 1113.42)","(677.273, 1125.11)","(630.266, 1125.19)","(777.7, 1472.42)","(777.837, 1454.76)","(771.777, 1431.4)","(518.598, 1519.48)","(536.088, 1507.77)","(577.301, 1519.66)"
"(583.402, 1136.76)","(630.415, 1178.07)","(654.068, 1178.14)","(689.419, 1236.84)","(636.598, 1236.79)","(589.35, 1178.02)","(559.857, 1242.99)","(583.398, 1207.7)","(618.793, 1313.54)","(630.502, 1307.71)","(583.126, 1396.18)","(542.318, 1502.01)","(595.28, 1319.4)","(630.646, 1401.93)","(730.684, 1431.12)","(nan, nan)","(589.042, 1119.25)","(648.127, 1142.58)","(600.996, 1131.1)","(765.859, 1449.13)","(766.022, 1437.4)","(736.694, 1425.26)","(500.924, 1519.62)","(518.699, 1513.64)","(547.966, 1525.19)"
"(571.675, 1142.55)","(601.125, 1189.69)","(630.726, 1184.08)","(665.709, 1242.7)","(630.537, 1207.65)","(583.319, 1183.93)","(542.533, 1242.9)","(548.155, 1236.91)","(589.546, 1319.45)","(607.091, 1319.44)","(548.143, 1401.97)","(536.37, 1507.93)","(583.584, 1325.15)","(601.042, 1419.4)","(718.706, 1419.36)","(nan, nan)","(583.094, 1125.11)","(630.602, 1142.65)","(589.245, 1136.9)","(736.669, 1437.44)","(736.52, 1431.54)","(724.63, 1395.97)","(495.242, 1525.46)","(507.009, 1525.21)","(536.501, 1525.35)"
