Left_knee_Y_Coordinate,Right_knee_Y_Coordinate
76.55500000000006,97.11000000000013
73.63000000000011,97.18499999999995
73.67499999999995,100.10000000000014
82.31000000000017,117.49500000000012
82.61500000000001,100.13999999999987
76.63999999999987,111.86999999999989
94.29999999999995,103.04999999999995
85.43000000000006,103.08999999999992
85.3599999999999,102.65499999999997
96.95500000000015,97.27999999999997
97.06999999999994,91.22999999999979
91.30999999999995,91.3599999999999
91.28999999999996,91.11500000000001
91.13499999999999,91.29500000000007
97.32500000000005,73.82500000000005
91.46499999999992,65.24499999999989
100.33500000000004,73.77499999999986
114.69499999999994,79.50999999999999
114.58999999999992,85.24000000000001
102.84000000000015,82.25499999999988
100.0949999999998,88.06500000000005
94.24499999999989,88.06500000000005
99.79500000000007,88.3599999999999
94.28999999999996,91.40999999999985
102.91999999999985,94.0150000000001
100.03500000000008,91.52500000000009
97.38500000000022,94.17999999999984
111.82999999999993,97.0150000000001
120.59500000000025,95.56999999999994
119.1099999999999,94.12499999999977
117.62499999999977,105.84500000000003
117.75499999999988,114.55499999999984
120.65499999999975,94.23500000000013
106.07500000000005,91.31999999999994
97.15000000000009,111.55999999999995
76.56999999999994,114.63000000000011
79.29999999999995,114.62999999999988
79.44999999999982,106.0
76.69999999999982,94.56500000000005
82.28500000000008,97.26999999999998
73.74000000000001,100.0150000000001
82.29500000000007,99.84500000000003
76.61500000000001,99.7650000000001
88.25500000000011,99.87499999999977
93.9849999999999,94.75499999999988
88.53499999999985,100.1099999999999
94.31999999999994,100.36500000000001
94.36500000000001,100.33999999999992
94.19000000000005,112.0
82.75,111.67499999999995
94.33499999999981,100.03999999999996
99.86000000000013,91.34000000000015
97.10000000000014,82.38500000000022
100.07500000000005,82.60500000000002
94.06500000000005,76.62999999999988
100.09999999999991,76.61000000000013
105.87000000000012,76.41000000000008
111.67000000000007,70.61500000000001
100.16499999999996,70.55500000000006
99.99500000000012,70.54999999999995
94.21000000000004,76.51999999999998
100.06999999999994,70.84500000000025
94.33500000000004,82.71000000000004
94.40999999999985,97.02500000000009
102.91499999999996,94.27500000000009
94.69499999999994,94.11499999999978
100.39499999999998,100.16999999999985
100.28999999999996,100.14499999999998
100.34500000000003,94.48500000000013
100.07500000000027,100.02999999999997
105.94000000000005,94.52500000000009
117.85500000000002,94.41000000000008
111.92000000000007,94.37500000000023
94.37500000000023,99.94000000000005
94.01999999999998,98.51750000000015
89.5474999999999,97.09500000000003
85.07500000000005,101.61750000000006
83.77249999999981,106.13999999999987
82.4699999999998,100.2650000000001
76.35500000000025,100.01999999999998
70.86999999999989,97.16000000000008
56.320000000000164,91.48000000000002
67.87999999999988,94.32500000000027
65.14500000000021,100.00499999999988
65.03499999999985,102.94499999999994
79.43499999999995,106.31999999999994
88.47000000000003,100.18000000000006
82.58000000000015,106.03999999999996
88.37999999999988,103.15000000000009
91.41000000000008,100.26999999999975
94.13999999999987,100.3449999999998
94.32499999999982,100.11500000000001
94.06499999999983,97.20499999999993
97.18499999999995,94.25999999999999
100.09000000000015,96.95499999999993
102.875,82.17999999999984
105.90999999999985,67.63000000000011
108.77000000000021,94.52000000000021
76.60000000000014,53.565000000000055
100.08500000000004,56.22000000000003
96.94000000000005,61.86999999999989
97.26999999999998,58.835000000000036
82.59500000000003,73.68000000000006
108.70000000000005,79.67499999999995
108.83499999999981,97.04500000000007
114.69500000000016,88.28500000000008
105.78500000000008,103.09500000000003
114.64499999999998,94.34999999999991
100.25,106.1099999999999
105.89999999999986,103.3900000000001
103.24000000000024,100.04500000000007
104.5474999999999,100.19500000000016
105.85500000000002,94.15999999999985
94.39999999999986,
88.30999999999995,
88.36999999999989,
