nose,neck,right_shoulder,right_elbow,right_wrist,left_shoulder,left_elbow,left_wrist,mid_hip,right_hip,right_knee,right_ankle,left_hip,left_knee,left_ankle,right_eye,left_eye,right_ear,left_ear,left_big_toe,left_small_toe,left_heel,right_big_toe,right_small_toe,right_heel
"(nan, nan)","(177.13, 1337.05)","(212.53, 1336.9)","(259.358, 1384.41)","(206.749, 1389.99)","(147.781, 1336.98)","(117.996, 1396.11)","(112.353, 1395.97)","(165.694, 1460.7)","(194.878, 1454.92)","(118.027, 1560.91)","(71.3437, 1666.73)","(159.475, 1460.71)","(194.715, 1572.46)","(306.44, 1572.72)","(nan, nan)","(159.111, 1284.16)","(206.58, 1290.22)","(165.157, 1289.95)","(330.297, 1607.94)","(341.84, 1584.52)","(306.848, 1566.74)","(nan, nan)","(nan, nan)","(77.075, 1672.92)"
"(nan, nan)","(165.193, 1337.13)","(206.38, 1337.11)","(247.894, 1384.46)","(194.875, 1390.24)","(124.11, 1337.11)","(106.467, 1390.38)","(112.286, 1384.17)","(159.438, 1460.75)","(171.21, 1466.46)","(112.335, 1560.84)","(65.4584, 1666.99)","(141.746, 1466.52)","(159.365, 1566.74)","(171.199, 1554.84)","(nan, nan)","(nan, nan)","(188.844, 1295.63)","(153.46, 1295.6)","(177.304, 1572.37)","(171.545, 1572.58)","(294.939, 1566.56)","(nan, nan)","(nan, nan)","(65.4187, 1678.79)"
"(112.535, 1295.62)","(147.719, 1337.2)","(177.126, 1337.24)","(218.295, 1390.32)","(183.072, 1395.88)","(112.221, 1337.21)","(77.121, 1390.37)","(71.4038, 1407.67)","(147.768, 1460.64)","(165.268, 1460.73)","(106.277, 1566.83)","(65.1672, 1672.45)","(118.446, 1460.71)","(112.208, 1566.62)","(59.4841, 1672.49)","(nan, nan)","(112.473, 1289.88)","(165.262, 1295.66)","(118.545, 1290.17)","(41.6674, 1672.98)","(59.0567, 1672.87)","(64.9287, 1672.97)","(nan, nan)","(nan, nan)","(65.1021, 1684.42)"
"(nan, nan)","(118.578, 1337.35)","(165.127, 1337.36)","(200.544, 1395.88)","(159.274, 1425.26)","(83.0034, 1337.31)","(70.9259, 1401.98)","(41.6739, 1425.19)","(118.34, 1466.61)","(153.373, 1472.3)","(88.7682, 1572.8)","(59.3868, 1672.76)","(106.275, 1466.52)","(71.4251, 1572.65)","(59.3498, 1672.71)","(nan, nan)","(nan, nan)","(147.719, 1295.68)","(106.59, 1295.64)","(41.6579, 1678.55)","(47.582, 1684.6)","(65.0032, 1684.51)","(nan, nan)","(nan, nan)","(59.3442, 1690.35)"
"(1867.05, 1013.09)",[ 115.4205 1340.065 ],[ 156.451 1340.1  ],[ 183.0245 1401.825 ],[ 150.542 1419.47 ],[  77.0348 1340.1   ],[  65.10835 1404.885  ],[  28.37945 1434.09   ],[ 115.289 1469.48 ],[ 138.846 1472.295],"(nan, nan)","(nan, nan)",[  91.75115 1469.48   ],[  68.3171 1575.435 ],"(nan, nan)","(1860.87, 1007.14)","(1884.69, 1001.57)",[ 135.961 1295.755],[  91.94565 1295.715  ],[  28.35545 1678.565  ],[  31.3051 1690.435 ],"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(nan, nan)","(112.263, 1342.78)","(147.775, 1342.84)","(165.505, 1407.77)","(141.81, 1413.68)","(71.0662, 1342.89)","(59.2908, 1407.79)","(nan, nan)","(112.238, 1472.35)","(124.319, 1472.29)","(82.9133, 1572.41)","(165.569, 1566.54)","(77.2273, 1472.44)","(65.2091, 1578.22)","(59.1558, 1672.89)","(nan, nan)","(nan, nan)","(124.203, 1295.83)","(77.3013, 1295.79)","(nan, nan)","(nan, nan)","(65.1046, 1696.22)","(206.354, 1572.56)","(200.69, 1572.79)","(171.384, 1543.22)"
"(nan, nan)","(88.9275, 1342.95)","(124.078, 1343.07)","(153.61, 1413.7)","(130.079, 1431.09)","(65.0765, 1342.99)","(nan, nan)","(nan, nan)","(88.793, 1472.49)","(112.466, 1472.5)","(65.093, 1572.63)","(nan, nan)","(65.5578, 1472.37)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(112.411, 1296.05)","(70.9294, 1296.04)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(nan, nan)","(71.3607, 1343.05)","(112.431, 1343.1)","(124.169, 1401.85)","(106.407, 1437.28)","(53.3697, 1343.13)","(12.1828, 1419.45)","(15.085, 1442.99)","(71.2324, 1478.18)","(100.56, 1478.26)","(nan, nan)","(nan, nan)","(59.3298, 1478.08)","(15.0642, 1572.57)","(12.2067, 1672.63)","(nan, nan)","(nan, nan)","(100.571, 1295.96)","(53.5032, 1301.84)","(15.053, 1678.58)","(15.0282, 1696.27)","(47.4973, 1678.68)","(nan, nan)","(nan, nan)","(nan, nan)"
"(nan, nan)","(65.0971, 1343.13)","(82.8902, 1348.77)","(35.7887, 1425.39)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(65.2669, 1478.36)","(77.228, 1478.51)","(12.1804, 1572.58)","(nan, nan)","(47.569, 1478.33)","(15.0932, 1566.73)","(15.0376, 1666.94)","(nan, nan)","(nan, nan)","(82.9983, 1295.96)","(nan, nan)","(15.0648, 1672.74)","(15.0421, 1684.48)","(41.6654, 1672.82)","(nan, nan)","(nan, nan)","(nan, nan)"
"(15.1484, 1307.64)","(12.1825, 1343.03)","(64.8999, 1342.84)","(15.1203, 1419.47)","(nan, nan)","(15.0795, 1348.79)","(15.0941, 1419.58)","(15.1094, 1431.41)","(47.5678, 1478.2)","(65.5967, 1478.1)","(15.0228, 1566.74)","(nan, nan)","(12.1721, 1478.28)","(15.1151, 1566.56)","(15.0507, 1672.53)","(nan, nan)","(15.1258, 1295.73)","(nan, nan)","(15.0781, 1295.8)","(15.0608, 1690.3)","(15.0654, 1690.37)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(nan, nan)","(15.0575, 1342.79)","(53.4643, 1337.29)","(15.1074, 1419.41)","(nan, nan)","(15.1065, 1343)","(15.1175, 1419.43)","(15.094, 1443.04)","(15.0443, 1478.15)","(59.0593, 1478.13)","(15.0926, 1566.75)","(15.0375, 1666.55)","(15.0793, 1478.23)","(15.1301, 1566.54)","(15.0487, 1666.84)","(nan, nan)","(nan, nan)","(12.1948, 1295.96)","(15.0982, 1295.86)","(15.0602, 1678.69)","(nan, nan)","(nan, nan)","(15.05, 1684.48)","(15.0681, 1678.54)","(41.6508, 1672.65)"
"(nan, nan)","(15.1342, 1342.88)","(15.0805, 1342.8)","(15.1411, 1401.83)","(nan, nan)","(15.13, 1342.87)","(15.1206, 1401.97)","(nan, nan)","(15.1053, 1478.12)","(15.0383, 1472.42)","(15.0948, 1572.84)","(nan, nan)","(15.1104, 1478.22)","(15.1261, 1578.37)","(12.1976, 1667.03)","(nan, nan)","(nan, nan)","(15.1241, 1295.74)","(15.127, 1295.94)","(15.0395, 1678.77)","(nan, nan)","(59.1884, 1672.87)","(nan, nan)","(nan, nan)","(nan, nan)"
"(nan, nan)","(15.1578, 1331.24)","(15.1464, 1336.75)","(15.1425, 1384.18)","(15.1319, 1454.77)","(15.1243, 1331.11)","(15.1106, 1384.21)","(15.0992, 1448.95)","(15.1271, 1478.09)","(15.1149, 1472.62)","(15.1295, 1572.47)","(nan, nan)","(15.1238, 1472.6)","(15.1168, 1572.53)","(nan, nan)","(nan, nan)","(nan, nan)","(15.1469, 1289.78)","(15.121, 1284.2)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(15.14, 1531.34)","(15.0401, 1660.88)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(15.0629, 1672.93)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(2055.64, 1095.48)","(2090.93, 1119.25)","(2049.45, 1142.83)","(2055.35, 1201.75)","(nan, nan)","(2137.99, 1107.42)","(2190.91, 1154.63)","(2190.83, 1231.11)","(2137.69, 1243)","(2102.47, 1248.9)","(nan, nan)","(nan, nan)","(2161.4, 1242.8)","(15.14, 1531.34)","(nan, nan)","(2049.42, 1078.13)","(2067.2, 1066.32)","(2037.84, 1095.78)","(2090.94, 1066.25)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(15.0749, 1637.33)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(12.2171, 1672.66)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(2491.16, 866.251)","(2508.8, 913.357)","(2467.65, 918.867)","(2449.85, 972.078)","(2461.77, 1001.46)","(2532.39, 913.156)","(2567.55, 977.876)","(2620.63, 1095.72)","(2514.88, 1060.39)","(2491.18, 1060.38)","(2514.61, 1242.87)","(2497.01, 1366.48)","(2550.08, 1066.29)","(2561.67, 1236.96)","(15.0749, 1637.33)","(2479.36, 865.803)","(2508.59, 865.72)","(2473.48, 866.141)","(2514.92, 865.934)","(12.2171, 1672.66)","(nan, nan)","(2561.81, 1354.78)","(2502.85, 1354.74)","(nan, nan)","(nan, nan)"
